time_ps,temperature_K,potential_kJ_per_mol,kinetic_kJ_per_mol,total_kJ_per_mol,graphene_z_min_nm,graphene_z_max_nm,graphene_z_mean_nm,ligand_z_min_nm,ligand_z_max_nm,pyrene_z_mean_nm,pyrene_height_above_graphene_nm,water_z_min_nm,water_z_max_nm,water_below_graphene,water_below_lower_wall,water_above_upper_wall,lower_wall_violation_nm,upper_wall_violation_nm
0.0,150.0402635874938,-356469.3576502856,29981.267544958755,-326488.09010532685,0.47039709022220544,0.5333058846386526,0.5006375624518662,0.758000477084602,1.744829507696334,0.8451504664102141,0.3445129039583479,0.7749047849675934,6.563815028733899,0,0,0,0.0,0.0
1.0000000000000007,181.9221486627538,-350077.9901531022,36351.95300914152,-313726.0371439607,0.45431212770751284,0.5373163446623668,0.4985872853910766,0.7425494527593521,1.7368850066571113,0.8375093415527416,0.338922056161665,0.7640498690928741,6.587472039467748,0,0,0,0.0,0.0
1.9999999999998905,192.05231798955177,-347698.9740995397,38376.17843770695,-309322.79566183273,0.4677601302188652,0.5313290442048597,0.500528295348708,0.7552283423785031,1.7741612383108354,0.8445549138329019,0.3440266184841939,0.7620160464644332,6.620956422783166,0,0,0,0.0,0.0
2.9999999999997806,195.45560866510422,-346034.74937600223,39056.22901771344,-306978.5203582888,0.466654068557387,0.5345619557462413,0.5019348092796309,0.7454015162876759,1.8400137418855158,0.8603023634196126,0.3583675541399818,0.7783834741183124,6.644497182806504,0,0,0,0.0,0.0
3.9999999999996705,199.2287300567891,-345678.13550449815,39810.17971880472,-305867.9557856934,0.4637957932631718,0.5363646333341947,0.4981034610086705,0.7454834853674708,1.713973042652656,0.8493325823916156,0.3512291213829451,0.7822585362233578,6.668810914527533,0,0,0,0.0,0.0
5.000000000000004,200.33630201807028,-345135.6522710812,40031.49638742748,-305104.15588365373,0.4631420755982205,0.5308294078889517,0.5007997781971991,0.7533489349850644,1.736895303585479,0.8298619667251457,0.32906218852794655,0.7648949734779089,6.658687084868987,0,0,0,0.0,0.0
6.000000000000338,201.3995887238204,-345092.4271891909,40243.96391074333,-304848.4632784475,0.46481367372770155,0.5385595598993338,0.5000559294202803,0.7492321777412383,1.730068831054048,0.8311024742602414,0.3310465448399611,0.7747676783472919,6.647791164107261,0,0,0,0.0,0.0
7.000000000000672,200.51618457924383,-345177.9791255067,40067.440787045736,-305110.53833846096,0.4690289459063366,0.5453943082850081,0.5017778661604742,0.7622279557922407,1.7339247064248084,0.8427327111908705,0.3409548450303963,0.7715285986171312,6.662478116397224,0,0,0,0.0,0.0
8.000000000001005,199.38778086779334,-345214.0658479305,39841.96148727102,-305372.1043606595,0.46552362302938555,0.5382308511346441,0.5028396676565111,0.7624289118618517,1.7099298529411975,0.8198095393030475,0.31696987164653634,0.7761072854611744,6.647919297868739,0,0,0,0.0,0.0
9.000000000000451,201.26082771643112,-344851.60871552024,40216.236480866355,-304635.3722346539,0.46438025219102297,0.543132409013559,0.4993529941110782,0.7531971727864537,1.819541396815687,0.8304200376251596,0.3310670435140814,0.776641176255624,6.685378250313718,0,0,0,0.0,0.0
9.999999999999897,198.20278037662578,-344923.54641002556,39605.17293520423,-305318.37347482133,0.4639159461713305,0.5294937053019577,0.5005105773893057,0.7426087998571695,1.7722632220690393,0.8276256935111143,0.32711511612180855,0.7754611321071434,6.700217855032847,0,0,0,0.0,0.0
10.999999999999343,199.18781600619835,-345261.28090062225,39802.00421265871,-305459.2766879635,0.46426261750942555,0.5387102920330733,0.4998128865357439,0.7736562820755157,1.7772237927170593,0.8205797499522349,0.320766863416491,0.771999824960858,6.63866006415541,0,0,0,0.0,0.0
