time_ps,temperature_K,potential_energy_kJ_mol,kinetic_energy_kJ_mol,yb_energy_kJ_mol,carbon_plane_nm,lowest_O_height_nm,highest_O_height_nm,mean_O_height_nm,waters_below_graphene
186.0,297.8263193692532,-77510.12244690373,40056.075566206404,0.025288586147561104,0.5008333593148021,0.2769352540199359,2.7222533585662294,1.183771150254466,0
188.0,300.5544549919542,-76968.42474963784,40422.995477412376,0.2698349377948812,0.49818376072542886,0.2722085318339716,2.796340272593372,1.182844980333584,0
190.0,298.0908506866239,-77562.61841067835,40091.65363889209,0.0202723519943858,0.49959327592014463,0.25998218648892807,2.9279412016086717,1.1884553499664203,0
192.0,300.8864053633489,-77335.581560547,40467.64105873299,0.06875418041858136,0.5009184832566309,0.2800226198959741,2.829933335674416,1.1817501098422336,0
194.0,304.2803362421222,-77535.27520132437,40924.10693466544,0.0015375273941367162,0.4993098514445504,0.2699366585972325,2.731908433280722,1.194579519984627,0
196.0,298.01515145354125,-77291.03696028492,40081.47248966698,0.04136286955471315,0.49929923224085576,0.2694947378717412,2.7172644883955615,1.1907220705426178,0
198.0,297.59702098623796,-77354.14938156551,40025.23613812389,0.30132791069301285,0.4997010135185248,0.2839302773532212,2.7258535514129107,1.2077563266115592,0
200.0,301.3338199580761,-77113.92119569541,40527.81597159419,0.19876642451338258,0.5006454739663961,0.26275694682901585,2.822981502133353,1.1955076680878836,0
202.0,302.62647577442294,-76932.38937025494,40701.671388974166,0.23511844305817955,0.499891086285637,0.2737483781102938,2.8138026153911104,1.1959861089115755,0
204.0,299.59626306021573,-77113.1649834055,40294.12369567754,1.8972534196830462,0.499014434747904,0.25819943714300225,2.7483542835598147,1.1818525630764758,0
206.0,302.2817569784349,-77584.28544087836,40655.308521614315,0.6635833404497836,0.5011489890687666,0.27139925142795507,2.85472697831174,1.1957149905005235,0
208.0,302.2205873502172,-77416.28497056104,40647.081527924056,0.20847003564519243,0.49939078427265704,0.27223471835412605,2.8236663352876534,1.176925939833449,0
210.0,301.3476301553062,-77108.04785059835,40529.67337058097,0.03945308014060372,0.49972846642059177,0.26906306627295107,2.7034758305807647,1.1678822278460448,0
212.0,298.31461026275184,-77222.117490632,40121.74812654188,0.3711872517887107,0.5002396048546208,0.27247700880214987,2.75528259347876,1.1597484148319253,0
214.0,302.59265019025787,-76747.29317685589,40697.12202557923,0.07714621894471828,0.4986989728294782,0.26880395525219053,2.69061715232249,1.150333936156117,0
216.0,302.7768875338756,-77189.15892239963,40721.90098055439,0.18195582614098282,0.4985270942371858,0.27188833390541056,2.634990199379511,1.1428444482948705,0
218.0,302.52115631766634,-76765.27945557598,40687.50647525073,0.0007264230295487203,0.500009720905931,0.25677099874465614,2.712134210774524,1.1565927562964953,0
220.0,299.82447478912275,-77097.82680816879,40324.81697449036,0.0074552273954046925,0.501615689023938,0.2769295579587996,2.7235154131522115,1.153149728614814,0
222.0,296.3250002664547,-76624.34263637394,39854.15603284197,1.0162262015154495,0.4996104764199998,0.2589192123140418,2.6190996679114162,1.14626402300186,0
224.0,298.96738835001014,-77192.3749496754,40209.543350438005,0.09255299220276479,0.501161520497137,0.26666465850477616,2.6288955527481597,1.14859319745532,0
226.0,299.45802704108667,-77550.62178797787,40275.53167721547,0.04788910697395824,0.5005017253147207,0.2673370384764894,2.6499858851132205,1.1561691898021789,0
228.0,300.40070892763373,-77418.82403724163,40402.3174393415,0.04179349842051259,0.49922908808529637,0.2726126685825016,2.6071761725673177,1.1541000680434867,0
230.0,303.80326394045994,-77204.93911888916,40859.94321600418,0.07750543921839996,0.49862820797485474,0.27136099528756263,2.548735054018643,1.1422236215985577,0
232.0,302.30258246840884,-77241.59466236655,40658.109440625994,0.3503900842438388,0.5006744420593324,0.27222352484983403,2.492506446514912,1.1407079528943775,0
234.0,299.77494432054533,-77385.19677712303,40318.155386634826,0.055945984265701174,0.4992151736751486,0.2559927380698744,2.5296864261929812,1.1255219882393974,0
236.0,299.9386315794347,-77477.21952035918,40340.17046315722,0.24508799697193634,0.5001970585223713,0.27017049484948485,2.523297422725047,1.1369157641955323,0
238.0,300.44850175087475,-77878.51874797337,40408.7453230266,0.49277695317826037,0.5009600409692311,0.2713943652609153,2.5512772014669642,1.1190660421868666,0
240.0,303.65542885777097,-77470.25562134711,40840.06017391419,0.21222761245536922,0.5015202676993127,0.26892959113878234,2.539904753848294,1.1213906279005772,0
242.0,298.34341919162745,-77156.99257313495,40125.622776151315,8.044658133430781e-05,0.4992597339481661,0.26951258478367063,2.566437086568405,1.1373163925139664,0
244.0,300.8057315126205,-77135.72033654549,40456.79084956465,0.033165521012711,0.4989456285230149,0.27115656333027266,2.700044218242394,1.1429530364057154,0
246.0,300.94607349273315,-76812.24393988925,40475.66610871706,0.008326892600307128,0.4986178906569399,0.254489534011147,2.7099004257951633,1.1590812049701875,0
248.0,301.36139259621126,-76799.85531796329,40531.52434659288,0.016180380264500274,0.5007164613340317,0.2696718421718901,2.6667708082938097,1.1536447443700049,0
250.0,297.9695671152732,-76743.00323807087,40075.34163561027,0.31847556773107494,0.5003810307276038,0.2688613566160505,2.70139896335776,1.1575433117374272,0
252.0,303.1798084602112,-77156.82446634804,40776.09172872831,0.10217811863608611,0.4998127821283102,0.2666249034933344,2.5444857098294014,1.146416186987938,0
254.0,298.36867799125855,-77029.52551730454,40129.01995202509,0.05113522284928841,0.5002939182272362,0.2457089967381999,2.4998432532826764,1.1443058308602392,0
256.0,301.80267878930306,-77106.92719958245,40590.8750216247,0.03512293078072843,0.4997936174671787,0.2664902980079353,2.556471351471236,1.1455167765840044,0
258.0,301.4023927625029,-77723.30672060291,40537.03865359799,0.833330557519764,0.4993588298552826,0.28030083251283383,2.547165425405989,1.1401257768038824,0
260.0,297.716387395868,-77198.09556178108,40041.290293224534,0.004699801290037001,0.5001751671785427,0.2679494632778726,2.5561711553315236,1.137600924223269,0
262.0,301.9552623898266,-77461.75834726589,40611.39671442096,0.46890103970032143,0.5008599149140122,0.2600427459238769,2.580768429898902,1.1377822848368406,0
264.0,300.0953416046385,-77519.57196315739,40361.24713839815,0.3877196444278792,0.5001026219497045,0.2674468247382158,2.5971819611023435,1.144540561243096,0
266.0,294.5611507991351,-77293.12754687085,39616.92754443974,0.6066390684985736,0.4994033187584873,0.27240489368752374,2.5666683028392416,1.1475962342746708,0
268.0,299.9065218119307,-77577.26498406252,40335.85186809055,1.0948563200828587,0.5000893693027415,0.2579568774237575,2.6357869480027185,1.16301910266543,0
270.0,300.0750324678694,-77320.94192805549,40358.515666180276,0.1569418224993953,0.49963449641086355,0.26305446637287433,2.637483376791827,1.1626243178791995,0
272.0,297.824879591937,-77023.35791705654,40055.88192372008,0.02604681782076567,0.5011469471519581,0.24303441554656313,2.6176153473858834,1.1622238809779788,0
274.0,302.30070767947313,-77249.80812231312,40657.857291361826,0.01881245263488871,0.4985265370108158,0.2631277052818342,2.7357328590927943,1.1626018820972577,0
276.0,300.62349692185626,-76941.86480879167,40432.28125432844,0.02877191069705006,0.5000214396024917,0.2741399818484015,2.7981150870228966,1.167859462344633,0
278.0,299.084033617817,-77065.93612126447,40225.23152625674,0.15274911184213816,0.49947865117438867,0.2680630960891864,2.774068814768516,1.1721861177507291,0
280.0,303.66946408824833,-77238.40546372498,40841.9478386907,0.13700449608964677,0.499631316605849,0.2743298938235617,2.6740055349509015,1.162620672193247,0
282.0,305.17695225588943,-77121.09225530014,41044.69707887228,0.22943185549843392,0.4987848162310049,0.25245642867134266,2.8622755995584157,1.1636086700726695,0
284.0,300.75152821790584,-76676.4623407633,40449.50079113856,0.3297708183442859,0.5002410047544376,0.27182747415973385,2.680410581458686,1.1688686624735352,0
286.0,302.3782699365194,-77302.89380628883,40668.28900752416,0.00662373633414331,0.5018013631192495,0.27177969810956637,2.7009192736866163,1.156224850406648,0
288.0,300.3961363392896,-76197.22707347095,40401.7024502276,0.38498519351349514,0.49974087876018275,0.2763568726540992,2.603625409056458,1.149150272396354,0
290.0,300.1483483903802,-76821.17444227613,40368.376272652255,0.008205941541401498,0.5001154845539993,0.26919096546783405,2.5969208358507303,1.147740637435555,0
292.0,305.5239816284411,-77322.97596182511,41091.370706643196,0.5646979988511668,0.499571463237036,0.27619485253604964,2.5222683689309875,1.1362491860230277,0
294.0,301.6874121700024,-77104.44182889361,40575.37226678844,0.16945192660548195,0.5003042871387586,0.27397137584941156,2.5426990249579884,1.1265541542420276,0
296.0,301.273542390212,-77640.88191489945,40519.70895533577,0.2752570886994916,0.4985457945984828,0.2668988236209151,2.597009773243551,1.1296931431102253,0
298.0,296.0061722117367,-77466.05162090191,39811.27533418694,0.11296609056245731,0.5003945277097291,0.2689603666304824,2.5927406398439468,1.1339174960587917,0
300.0,297.1071774800587,-76982.79346574272,39959.354759538255,0.374888070521182,0.49949729235955453,0.2771850883265793,2.6504643133823955,1.1325166862726288,0
302.0,298.3148143334633,-77523.07962978631,40121.77557298065,0.16055436510546706,0.4989144169250625,0.26868647246973293,2.6205495165234236,1.14031586382563,0
304.0,304.11418503707904,-77306.16686844046,40901.7604703277,0.7417714106945983,0.5013577163415518,0.2788631090007102,2.4358967315029325,1.1404617643067203,0
306.0,297.464153491366,-77461.56987033505,40007.36615797521,0.08304001340123786,0.5018141511386957,0.2685670016505788,2.369556355250303,1.1377175193291704,0
308.0,300.2716979538231,-77043.36318105308,40384.96614101846,0.004557830791999959,0.5013975124895034,0.2598439150299032,2.5405740899563805,1.1429775712589776,0
310.0,298.6928711166782,-77556.84265295789,40172.62222450844,0.0156776823113662,0.5013079874263647,0.2586732500159604,2.5382776148626687,1.1433291411190005,0
312.0,302.4386375131591,-76324.81136080471,40676.408129490104,0.3412729359344173,0.49924760339247276,0.2761900583944611,2.522133786649404,1.1473619842235323,0
314.0,302.0156158632337,-77089.89495974954,40619.513939576194,0.0004951301776203947,0.4989945175642794,0.27571125564793125,2.5950800124228137,1.1475958077589201,0
316.0,303.0218630956463,-76394.97028530564,40754.84890683218,0.003398025893606926,0.5008089242691697,0.26205958327682055,2.698656829534744,1.1417743902020647,0
318.0,300.26703935920403,-76687.08948106028,40384.339584512345,0.7143307623262144,0.5000262507171996,0.2637130546310299,2.64746693810106,1.1573398332993523,0
320.0,296.73750680421443,-77091.76856383518,39909.635995402205,0.2561238340942994,0.5008093195139469,0.26914390101674823,2.5816112260652213,1.1568197980127257,0
322.0,302.3096665986244,-76957.6915019803,40659.06221892926,0.08260727801756847,0.4992975337784732,0.2628487093278854,2.5796208363148176,1.1611702147524134,0
324.0,300.9490080060508,-77684.8502209544,40476.0607853442,0.016942622938809125,0.49960675772647045,0.2639449424262117,2.636170231238539,1.1679806848923846,0
326.0,302.4970223715819,-77195.46397059225,40684.26058627048,0.2980892584704153,0.5006614071926815,0.2502996492964157,2.6635659645630545,1.177082093889696,0
328.0,300.9878606437133,-76484.33988497243,40481.28626102899,0.051261879608190467,0.4980704907236734,0.2694007286562671,2.762852540390302,1.1753101070099643,0
330.0,300.3332373386787,-77338.7427023314,40393.242865034306,0.4157695184602072,0.4978619226518595,0.26425311728199014,2.6011026689808054,1.168776736948922,0
332.0,302.76062795506783,-77345.77852785797,40719.714152611254,0.3159187329361695,0.5010487723575219,0.25037534553409824,2.6262402756680876,1.160298167777558,0
334.0,299.2956663599433,-77953.93019129592,40253.69501843181,0.15227568646165,0.5000139443887373,0.27241642295522683,2.5756858965647567,1.1670403830569767,0
336.0,302.30428180449894,-77394.83341409022,40658.337992404035,0.0005040839893233217,0.49966952078511695,0.2679406094043164,2.6236989230491137,1.1730804539761703,0
338.0,296.2017373046089,-76813.91411255521,39837.577811935684,0.08040839779230008,0.4988687620822805,0.27102696079627653,2.6795689656881363,1.1602207515434795,0
340.0,295.65128569671344,-77133.77098812046,39763.54496202472,0.45910726333168195,0.5012286738925189,0.2718341270959348,2.6639080512373434,1.1601482396711489,0
342.0,299.6885000907763,-76975.99217801075,40306.52909179553,0.0676106933631041,0.5001853448366035,0.26897458195339874,2.639029357397201,1.1503785731344496,0
344.0,292.20442775222307,-77149.05378592398,39299.96067376272,0.8185046944469017,0.4997359810826489,0.2675899946070806,2.6333123329095085,1.160764175275446,0
346.0,296.66860448118547,-77712.61573846033,39900.368994877266,0.033537988923880664,0.5002406818872766,0.26196259878657335,2.636231768036509,1.1491729445896262,0
348.0,300.76883676583907,-77684.83974659548,40451.82869991916,0.16392023859666505,0.5011010778130406,0.2582011002387158,2.574472478787718,1.1499171365719227,0
350.0,298.00412175144504,-77065.22509570105,40079.98905267063,0.5773451869800652,0.5003419518971833,0.2794502210993036,2.6533853603251214,1.161877769730482,0
352.0,296.9192767139553,-77113.81123221747,39934.08309348159,0.5987179943352138,0.49999622524355763,0.2607364036300382,2.8285493523827543,1.1524266033845294,0
354.0,297.23992958574735,-77596.44502345717,39977.20922044788,0.060974727413036445,0.4992754050407857,0.27751176803657707,2.723699947213616,1.1389311935376945,0
356.0,298.47520131406594,-77840.77447397867,40143.34677940882,0.16991315723510653,0.4983773533442593,0.27153915880099694,2.695199977085225,1.143110090421684,0
358.0,302.1110818119099,-77436.69386732299,40632.35360822023,0.0026838129601819234,0.49962693232652744,0.25545689177031927,2.639706695247363,1.1420812338849449,0
360.0,299.35003256998897,-77435.9269861906,40261.00698811417,0.4429112338396616,0.4997796933390895,0.27126767119070466,2.6134163575778224,1.1364450034111737,0
362.0,296.652862382812,-77394.68374591402,39898.251765334375,0.04603028438269786,0.49954458383831424,0.2715866067490206,2.555392571483687,1.1252449568286118,0
364.0,300.58031403024376,-77516.90067211608,40426.47338223285,0.04985309997829937,0.5001347646742653,0.2795917587372765,2.640947586368937,1.1363336755622573,0
366.0,300.7524192881431,-76708.40622033388,40449.62063540496,1.3615801233198395,0.4999205846343586,0.2701320102140321,2.811995306569935,1.13588710886938,0
368.0,295.58147368318066,-77258.41202537366,39754.155612905335,0.37549555594840206,0.4989547465317741,0.2763238733006479,2.8661910440125298,1.1357930009594797,0
370.0,300.03977964928714,-76940.55444825906,40353.77434725305,0.24886130209467275,0.5012993785599634,0.26883182215504664,2.5762861482412944,1.1239272358394214,0
