time_ps,temperature_K,potential_kJ_per_mol,kinetic_kJ_per_mol,total_kJ_per_mol,graphene_z_min_nm,graphene_z_max_nm,graphene_z_mean_nm,ligand_z_min_nm,ligand_z_max_nm,pyrene_z_mean_nm,pyrene_height_above_graphene_nm,water_z_min_nm,water_z_max_nm,water_below_graphene,na_z_min_nm,na_z_max_nm,cl_z_min_nm,cl_z_max_nm,na_below_graphene,cl_below_graphene,lowest_water_gap_nm,lowest_na_gap_nm,lowest_cl_gap_nm
30.00000000001222,99.52342424854899,-376079.0673519317,19842.233813482544,-356236.83353844914,0.47490218565480413,0.5286169247602484,0.5006284479028328,0.7787139429852614,1.733452609574158,0.8187975755618155,0.31816912765898275,0.7766382510364096,6.616395768178762,0,1.0815507101334862,6.235231008625647,0.8932914378174974,6.0906812517296345,0,0,0.24802132627616125,0.5529337853732379,0.3646745130572491
31.000000000013443,100.52287829730167,-376079.667717556,20041.497464938664,-356038.17025261733,0.4715013944328037,0.5259284482488997,0.49906568730866546,0.7971319018409075,1.7025866154166174,0.8199438762855216,0.3208781889768561,0.7740467571824485,6.6229501285142724,0,1.093983192323286,6.240083076912072,0.8843421344162772,6.105076108181322,0,0,0.2481183089335488,0.5680547440743862,0.35841368616737745
32.000000000014666,99.81259268020113,-376141.9206599961,19899.886046367843,-356242.0346136283,0.47246547330478084,0.5327265614222387,0.5002078837579786,0.7936869570885978,1.7323086485419648,0.8265585327543807,0.3263506489964021,0.7826677145016596,6.600766475502255,0,1.082119281634398,6.223244784854799,0.9253976305266178,6.102133590328435,0,0,0.24994115307942089,0.5493927202121593,0.3926710691043791
33.000000000012335,99.61848150648609,-376180.8861549194,19861.185616557024,-356319.7005383624,0.4781299016601084,0.5307420873110971,0.5014181418980801,0.7714198545097606,1.7250725514622474,0.819289441470139,0.31787129957205895,0.7862251779612315,6.591215223607541,0,1.117655391164412,6.2352060432413765,0.8982362208199697,6.064651160163137,0,0,0.2554830906501344,0.586913303853315,0.3674941335088726
34.000000000010004,100.55814144054953,-376480.71940382384,20048.52796593484,-356432.191437889,0.4754682710002798,0.5244508766658083,0.4995048308341992,0.7732791226899574,1.7181500366807363,0.8206433911315475,0.3211385602973483,0.7636478400792006,6.60608944265347,0,1.0709820934439724,6.280397448458643,0.8961592470049524,6.066003306468268,0,0,0.23919696341339236,0.5465312167781642,0.37170837033914417
35.000000000007674,100.48281827040512,-376527.9648984298,20033.510597261455,-356494.4543011683,0.47091442708078013,0.531526203012493,0.5010266729298428,0.7786398333119884,1.7172192636880048,0.8202196515078393,0.31919297857799644,0.7807361689484331,6.585519422447689,0,1.101181774332419,6.2807643253874375,0.8796118896015042,6.076166086395716,0,0,0.24920996593594014,0.5696555713199261,0.3480856865890112
36.00000000000534,100.65428875234028,-376597.69880152494,20067.697095770298,-356530.00170575466,0.47539064506653816,0.5271889670219156,0.4992279708439704,0.7881477610957912,1.7352296461557337,0.8200320735315026,0.32080410268753223,0.7770741428966179,6.5919534349889375,0,1.063876845683854,6.238121636666932,0.8839504340153308,6.0806129754473375,0,0,0.24988517587470227,0.5366878786619385,0.35676146699341516
37.00000000000301,100.7845746951907,-376834.0411664997,20093.672529796684,-356740.36863670306,0.4723806603304084,0.5261895472550773,0.499819453482693,0.7876829706363466,1.7242159511656645,0.8144935612670425,0.3146741077843495,0.7694039895470923,6.609534112866299,0,1.0664181698944533,6.258448787758056,0.8922588812079161,6.049921134084862,0,0,0.24321444229201505,0.540228622639376,0.3660693339528388
38.00000000000068,100.05027154031583,-376831.43366167275,19947.27267469707,-356884.1609869757,0.47829807946755487,0.5271167457246975,0.5009266797190017,0.7846122837180474,1.7673998996262927,0.8218610495959231,0.32093436987692137,0.7803790817690324,6.620562528903841,0,1.0964854354123688,6.3044122852978575,0.9106405953420633,6.057950850348121,0,0,0.2532623360443349,0.5693686896876713,0.38352384961736585
38.99999999999835,100.15946286368579,-376796.39362066565,19969.042421719634,-356827.351198946,0.4700358863321892,0.525455203950898,0.5004902765501908,0.7856492782754998,1.7318203861150359,0.8206174621155247,0.3201271855653338,0.7654365962458063,6.626745697289585,0,1.1070820544812285,6.271641862536555,0.9016275890062415,6.062917199149275,0,0,0.23998139229490834,0.5816268505303306,0.37617238505534356
39.99999999999602,100.35041080377702,-376895.8981694295,20007.11218973757,-356888.78597969195,0.47076963364727753,0.5300896373280928,0.4994673785976009,0.7838515841356415,1.769459147102376,0.8258637659424327,0.32639638734483184,0.7744784603656374,6.618478607742702,0,1.0855595722062894,6.2221579127074875,0.8738457604983307,6.05628902590864,0,0,0.2443888230375446,0.5554699348781966,0.34375612317023796
