time_ps,temperature_K,potential_kJ_per_mol,kinetic_kJ_per_mol,total_kJ_per_mol,graphene_z_min_nm,graphene_z_max_nm,graphene_z_mean_nm,ligand_z_min_nm,ligand_z_max_nm,pyrene_z_mean_nm,pyrene_height_above_graphene_nm,pyrene_tilt_from_graphene_plane_deg,pyrene_plane_rms_nm,water_z_min_nm,water_z_max_nm,water_below_graphene
241.00000000010027,303.7483474096304,-307690.05570420856,60695.44435795218,-246994.61134625637,0.4577428213229915,0.5414157096146965,0.5001254116534197,0.7515630358735361,1.5794401311322321,0.8433802471921963,0.34325483553877656,1.9552381683745375,0.005119759225334606,0.7750585146625917,6.7807603927506435,0
242.00000000010505,298.2755256529976,-307241.5807390311,59601.857014206966,-247639.7237248241,0.4634683036781624,0.5430986016043118,0.5008567546670524,0.7653178709468103,1.6403313188764415,0.8321941911137734,0.331337436446721,10.225859993832296,0.007501479823563999,0.777552018522397,6.786779858707568,0
243.00000000010982,300.5352297595171,-308402.0765503128,60053.39443336443,-248348.68211694836,0.4532922870938165,0.5491603067345281,0.49918692112157204,0.7470672933502307,1.5613936944340452,0.8343917135546433,0.3352047924330712,3.9119077245212943,0.005129120445342359,0.7700918645932351,6.70399564387408,0
244.0000000001146,300.8822049693146,-308098.41775835725,60122.72753334491,-247975.69022501234,0.4657027006782055,0.5421985040409858,0.5008147111519735,0.7150705521524334,1.5945218325985877,0.838689834680954,0.3378751235289805,3.95697502578489,0.005535528656013509,0.7711101861252292,6.7192299568351785,0
245.00000000011937,300.6172403191799,-308456.9648053455,60069.78190478026,-248387.18290056527,0.46219863685602114,0.5350469810173983,0.4979091019354708,0.7666696730025659,1.6293278872859847,0.8316900147556336,0.33378091282016287,2.7745039054577223,0.004881466725307849,0.7689295548211597,6.759011013631692,0
246.00000000012415,299.23210981310115,-308248.4101811466,59793.00307692106,-248455.40710422554,0.4551486539795473,0.5415427998464022,0.5018295368149891,0.7502238424474541,1.6689367184507038,0.8372904938984299,0.3354609570834408,3.5791600662490572,0.007623757909053293,0.7622751203050573,6.699223681083197,0
247.00000000012892,295.1654878368691,-308438.3236547853,58980.404654614744,-249457.91900017054,0.45319086036153555,0.5398392161610275,0.49962414110392056,0.7699303387877663,1.4839001636921978,0.8425182480880562,0.34289410698413564,6.9976671763531755,0.008959405916480047,0.7727246025831427,6.673541856364196,0
248.0000000001337,296.50672471780007,-308483.64537990745,59248.412593329864,-249235.2327865776,0.4664969669778847,0.5481669697144174,0.5019561164575119,0.7456955549621185,1.6326290440213294,0.8211683942137457,0.31921227775623373,5.736972016113287,0.006066609392681671,0.7690226174968622,6.675014708847101,0
249.00000000013847,298.7165074751004,-309286.58858510526,59689.97465459766,-249596.6139305076,0.4601417517902082,0.5439613079795595,0.4997382190150291,0.7344679826088706,1.6342492497070644,0.8455774235010753,0.34583920448604627,4.609648290451378,0.006760532945067211,0.7657831062935276,6.691592901198959,0
250.00000000014325,298.4479926082177,-309272.67287013447,59636.31961646774,-249636.35325366672,0.45657727240536805,0.5548951097738812,0.49938516939745914,0.7293811542623416,1.6629856349882992,0.8456101068919943,0.3462249374945352,2.4777303438055656,0.0040194697463128235,0.7573037929148434,6.597491177567832,0
251.00000000014802,302.66164229300426,-308494.1315811807,60478.29733311345,-248015.8342480673,0.4603322337035243,0.540038222580379,0.4997266921227528,0.7376965323262947,1.5721273788342067,0.8402527444936287,0.34052605237087596,2.186621294877366,0.004327031885847157,0.7614848254225457,6.6289552809535195,0
252.0000000001528,300.2991341463928,-307845.06866854755,60006.21745850434,-247838.8512100432,0.4639233668641789,0.5420192503389853,0.5027713898506736,0.7434654351135208,1.5718321930365438,0.8486346102089946,0.34586322035832096,7.376504970090194,0.008661518240874203,0.77142121447425,6.576381595814766,0
253.00000000015757,302.2003024381851,-307930.5882108002,60386.1117204934,-247544.47649030678,0.4641592152143641,0.5380473119508224,0.5003708148129606,0.7228411735546736,1.6017911350078329,0.8452017567182328,0.3448309419052722,5.088279529758045,0.00882343021097639,0.7679593130550515,6.63134243884015,0
254.00000000016234,299.0801833972456,-307987.4089949257,59762.6449156382,-248224.76407928747,0.46352136482473716,0.5389261039386977,0.4999074037891731,0.7454421445189814,1.5854376375139445,0.839953754860244,0.34004635107107095,6.113115261385509,0.004908267258516649,0.7601161937413448,6.715546825074739,0
255.00000000016712,303.9566802460137,-308349.87789865304,60737.07373367216,-247612.8041649809,0.46514081554096975,0.5373978268211523,0.5000638852217094,0.7309903173070715,1.5823684449726798,0.8322604705329857,0.33219658531127627,9.609071582413211,0.0027807205637685,0.7638543167792244,6.659408203365899,0
256.0000000001719,301.2934353558879,-308058.63258642657,60204.90019785293,-247853.73238857364,0.45427218323040597,0.5315515558562875,0.5003238248236059,0.7377519050854193,1.6583373430158472,0.860378313437921,0.3600544886143151,8.915524470837491,0.0032393724564583654,0.7722585031492546,6.647637076691211,0
257.00000000014825,300.3505649883731,-307767.6615555943,60016.494445471726,-247751.16711012257,0.4577787687560626,0.5387930927498226,0.4997997094861857,0.7767929008140886,1.5613527395966376,0.8508993239525124,0.35109961446632676,5.9750323045984715,0.003405994128860507,0.7688168759374294,6.724612201109387,0
258.0000000001246,296.5909914172472,-308089.87308203476,59265.2508899367,-248824.62219209806,0.4678616492844925,0.5420347870544884,0.5018981406034593,0.7429137786816855,1.606979878754121,0.8572793207217636,0.35538118011830433,6.2552945860242115,0.004901431861878784,0.7848071799826162,6.654668548446992,0
259.00000000010095,300.2287636360334,-308497.0518363146,59992.155918968776,-248504.89591734583,0.4640949730314401,0.540096293540369,0.49961965171228223,0.7337262089993581,1.6261256985278085,0.8287664806387441,0.3291468289264619,2.6439562098471048,0.006374454700031425,0.7728858720848226,6.646282650152429,0
260.0000000000773,302.6913546069587,-308351.84551559854,60484.23449166509,-247867.61102393345,0.46448662303613375,0.5389133678095805,0.5004566383874237,0.768977013104708,1.6464808599908807,0.8382365138445658,0.33777987545714205,8.058687080003557,0.009096068431186871,0.7750195351809346,6.763935616941652,0
261.00000000005366,302.78512036591127,-308053.79002942797,60502.97090440188,-247550.8191250261,0.4549677832361638,0.5394304333238376,0.49955706107255665,0.7539518184137499,1.6451327167937961,0.8580719355120902,0.3585148744395335,15.180368959634833,0.008564467553879669,0.7686807439905845,6.690677207570534,0
262.00000000003,298.6084072077815,-307586.89821808506,59668.37389918257,-247918.5243189025,0.4605610460312022,0.5441030663348663,0.5009248711535178,0.7286311335423523,1.694918205259782,0.851488321001985,0.3505634498484672,3.998233573283912,0.008327195940659934,0.779542794714903,6.897075873984448,0
263.00000000000637,300.3895792263468,-308275.1948277033,60024.290328248695,-248250.9044994546,0.449709252975933,0.5441930404768822,0.5012690367174397,0.7226573425387866,1.6270684059725573,0.849474087177174,0.34820505045973427,3.8833790527785963,0.004089747801741136,0.7763405499080847,6.604547047854171,0
263.9999999999827,300.0302944640953,-308064.3960536993,59952.497515277464,-248111.89853842184,0.4646285348292123,0.536924515239555,0.4987590231851125,0.770272843778697,1.5820452255943742,0.8167200361885377,0.3179610130034252,2.054350765351022,0.004463510978880015,0.7715682535448831,6.683986857739967,0
264.9999999999591,300.0453977989031,-308291.37363072345,59955.51548599324,-248335.8581447302,0.4582843009316271,0.5369694184398597,0.5017587806002297,0.7402818425855688,1.4979896785759195,0.845941124173748,0.3441823435735183,5.339054015740889,0.007177495226739864,0.771646531215394,6.634269463701642,0
265.9999999999354,298.38252012548475,-308138.1290221065,59623.23680806209,-248514.89221404443,0.457386328873735,0.5487312522626429,0.5018937518835322,0.763786987335811,1.5022564602247677,0.8263169480949061,0.32442319621137383,6.176407780308289,0.00903515604150911,0.7554010286344219,6.653946479091026,0
266.9999999999118,299.6705717282202,-308723.17399261845,59880.61718576854,-248842.5568068499,0.4501945180836371,0.5469347738386388,0.5021040753649945,0.7702233586093286,1.512920754881625,0.8304622443885712,0.32835816902357673,4.031612722380781,0.004652891905776659,0.7552690122758765,6.732936086704356,0
267.99999999988813,302.78810680660587,-308619.98319822457,60503.56765940171,-248116.41553882285,0.4591497354615246,0.5423810721494373,0.5010898421010554,0.7572428814729495,1.5947149786355954,0.8327313040871,0.3316414619860446,4.229855481063284,0.006148141170883114,0.7672259703417614,6.663905272841802,0
268.9999999998645,296.60397970160267,-308680.8935083244,59267.846228140595,-249413.04728018382,0.46333999806575665,0.545878260824983,0.5029730966671737,0.7416205513211125,1.6115918732535022,0.8439152355487107,0.340942138881537,8.190880258173198,0.004833691073513637,0.7696828706262533,6.729083075446809,0
269.99999999984084,298.05088449915826,-309479.6412035809,59556.96888635495,-249922.67231722595,0.45444868429888974,0.5651083928168692,0.49996225896868474,0.7418458576095404,1.6791668193334406,0.8518753218381812,0.3519130628694964,2.771618264831151,0.005787508410953594,0.7651109119763364,6.674708306915569,0
270.9999999998172,299.6980000583775,-309270.7890633475,59886.0979552973,-249384.6911080502,0.4546472105064874,0.5581129181915175,0.5011377294254318,0.7158419435523382,1.683123224766108,0.8352032572964714,0.3340655278710396,3.3165775790919803,0.007739378300981793,0.7716502295499623,6.711291636777304,0
271.99999999979354,297.6983372311012,-308682.3157996135,59486.522369445855,-249195.79343016763,0.4534194716551956,0.5425986677799295,0.5002184092833813,0.7575547741352135,1.6128558589295565,0.8194545416881908,0.3192361324048094,5.44196837347178,0.005722617076070554,0.7555635813611321,6.643958825853943,0
272.9999999997699,298.4327009935588,-308704.7066090028,59633.26402339345,-249071.44258560933,0.46219891676094504,0.5361372023175033,0.49928532924943875,0.7396133797798701,1.630371753413499,0.8159846840582522,0.31669935480881345,2.4494591598677387,0.006939182583058105,0.7726824917861785,6.685745043311243,0
273.99999999974625,299.9070016700064,-308900.82584302314,59927.860966676715,-248972.9648763464,0.4594458423732286,0.5555924584960668,0.4994062231285855,0.7309737687411815,1.6533725136077537,0.8542846179516499,0.3548783948230644,2.1019385133799635,0.0044799288207557275,0.7727947978799783,6.720994741024029,0
274.9999999997226,299.43684019722366,-308123.4941618261,59833.91260529829,-248289.58155652782,0.4566370774235291,0.5483337184912553,0.5026649352887624,0.7464790244387922,1.617097784365189,0.8303599089702041,0.3276949736814416,0.30589033413503774,0.007728974832251641,0.7752955711355956,6.713062167956906,0
275.99999999969896,299.2297814074554,-308172.2767061177,59792.53781145865,-248379.73889465904,0.4582547284627838,0.5468820663518024,0.500088367077512,0.7257106819488985,1.6253576874464777,0.8304186886914917,0.3303303216139797,2.1801696682383995,0.007519509051045401,0.7668416224881174,6.809852958112863,0
276.9999999996753,297.70999228251605,-307698.1561033977,59488.85129907023,-248209.3048043275,0.4550254878691695,0.5474127880744408,0.49783784466641784,0.75204318387344,1.5599078337317493,0.8262340188517485,0.3283961741853307,4.2494655443435025,0.007133950953790078,0.7645049329514411,6.695010669347512,0
277.99999999965166,299.0518221606495,-307196.41025992343,59756.97773136405,-247439.43252855938,0.4625235878164009,0.5438973338539659,0.4998559616682844,0.7578149119181248,1.509235312042975,0.8305341548455095,0.33067819317722513,4.741773182378667,0.006923681674246597,0.7441566452792907,6.779007518321784,0
278.999999999628,301.0961012346192,-307835.6339748823,60165.46860166637,-247670.16537321595,0.46631660540864805,0.5374794400975969,0.5013054974811555,0.7442198435911123,1.4778310698064168,0.8355663570095123,0.3342608595283568,12.304867282463219,0.005455140388872185,0.7698497929853474,6.7558534898806215,0
279.99999999960437,300.80191062752834,-307779.3340232866,60106.682999125354,-247672.65102416123,0.4592078796238459,0.5450593826360295,0.4979078149661429,0.760483153087943,1.571734793424401,0.8214029015776785,0.3234950866115356,0.5545716236179944,0.007885396581837331,0.7707922226681596,6.7335815930906975,0
280.9999999995807,300.3058512258959,-308969.0594600546,60007.5596752726,-248961.499784782,0.4569445312507914,0.5518835867176497,0.5003208113366547,0.7629779171203577,1.5711806701653401,0.8306451875526468,0.3303243762159921,5.6308567258858115,0.004297280971503215,0.7698413716756293,6.7715423357466165,0
281.9999999995571,298.72684741223173,-307927.8952035452,59692.04079613941,-248235.85440740583,0.4633936193178414,0.5395212544814001,0.49892021439640705,0.7588137910228823,1.6127207258421146,0.8435448579135465,0.34462464351713945,1.809880508710088,0.007359897006151252,0.7629360717837805,6.667134967674642,0
282.99999999953343,301.72373452969765,-308651.6553335311,60290.8832156503,-248360.77211788078,0.46290442015871114,0.5487785186797378,0.5008511628377823,0.7176180032448896,1.5445565148446114,0.8113220319914811,0.3104708691536988,7.2720656721818075,0.006098627312595952,0.77274220684057,6.753443800695678,0
283.9999999995098,303.0013886132552,-308041.6854024376,60546.185945685225,-247495.49945675235,0.46148650540005054,0.5421138585589809,0.5010977623133563,0.7277073816979227,1.5902360724585378,0.8177748878514708,0.31667712553811445,5.557993595185867,0.004519578184633298,0.7668164929802788,6.726499651753933,0
284.99999999948614,299.1300430782722,-308526.3238071436,59772.60795089835,-248753.71585624525,0.45796047635205017,0.5359336217107931,0.4996986772438904,0.7318519811766251,1.5623129054469835,0.8387597306698754,0.339061053425985,6.2084584997447045,0.011205801400188191,0.7628461379537512,6.679643711521216,0
285.9999999994625,301.0250075432013,-308407.77637835126,60151.26255502133,-248256.51382332994,0.4584288406954906,0.547578889347383,0.501523472350824,0.7188789476802047,1.4663355799472946,0.8323683896889196,0.3308449173380956,5.209467436706996,0.004828987911367058,0.746715112805596,6.701187568498817,0
286.99999999943884,301.6174475982342,-308244.2916497062,60269.644803689764,-247974.64684601643,0.4463942673148611,0.5413446590924611,0.49923138794219246,0.7262120764019917,1.4915877726731335,0.8279357541450326,0.32870436620284016,2.6343114157075473,0.005369209731597199,0.7648249974827115,6.609646330544899,0
287.9999999994152,300.0056210424296,-308496.60277204216,59947.56723564104,-248549.03553640112,0.4511547131797409,0.5432033410226298,0.49941876898660065,0.7331664927227912,1.498774936982528,0.8268548761799337,0.32743610719333305,5.2336025032033024,0.0075257971180630635,0.7725823490532533,6.708384837272476,0
288.99999999939155,300.64211259171265,-307953.8652577684,60074.75191909126,-247879.11333867715,0.44869887260457864,0.548452246292273,0.49875742594296646,0.7132459572118215,1.3682741352277077,0.8318201391821249,0.3330627132391585,2.245091430147539,0.005533557580212676,0.7653479816153599,6.706411047744041,0
289.9999999993679,299.61338523604115,-308196.54844077677,59869.19009625948,-248327.3583445173,0.46096675529464903,0.550248474864663,0.5000650034040358,0.7480446302236423,1.341901566228577,0.837019409038752,0.33695440563471624,8.245264007849295,0.0057188635748198855,0.7739182307287216,6.684809484573563,0
290.99999999934425,298.63488056070605,-309048.0296743014,59673.66384374722,-249374.36583055416,0.4606917006528368,0.5338771496819579,0.49887972246802054,0.7472475197917241,1.3679513250344968,0.8233794699434124,0.32449974747539184,6.0854357885134975,0.004670073340813957,0.7631982907313954,6.726166647190681,0
291.9999999993206,301.55013194232583,-308757.9905126323,60256.1936896921,-248501.7968229402,0.45916823776129956,0.5344569187722588,0.5008563817582579,0.7453178299854155,1.3780117735232054,0.8480578979449497,0.3472015161866918,2.3901525315048264,0.006311994270960275,0.7656330136786789,6.602753268848758,0
292.99999999929696,298.3391743629933,-308989.43450591806,59614.57539364489,-249374.85911227317,0.4543283598097191,0.537187788335558,0.49841909141816576,0.7382792917684142,1.349041333722779,0.8239486732006628,0.325529581782497,4.553056437070961,0.00459780343468377,0.7746727144649164,6.651845699693013,0
293.9999999992733,299.048657097717,-309835.116205581,59756.34528380426,-250078.77092177674,0.4614916163483853,0.5430866435870443,0.5007021003575541,0.7487400143011123,1.3566015333249979,0.8434097644378657,0.3427076640803116,1.4970675469545363,0.004331330155241285,0.7593961415700887,6.5637310527575465,0
294.99999999924967,300.07432686659837,-308777.07103745965,59961.296135118086,-248815.77490234157,0.46466701885689354,0.5525748818702043,0.5015463765941011,0.7651196440615742,1.3657749422759373,0.8368072491832783,0.33526087258917725,4.14201213263227,0.005704286758583486,0.7549196340868489,6.602469463685749,0
295.999999999226,298.40117203861627,-308192.48280042177,59626.96386095077,-248565.518939471,0.4600513523327119,0.5356043608165701,0.4976428239577392,0.7695857319823114,1.3381503436146822,0.8431301395744358,0.34548731561669666,6.3732222254562085,0.008698161413335988,0.7698749438202466,6.555130691513639,0
296.9999999992024,298.839586048521,-308619.64670935273,59714.56839730743,-248905.0783120453,0.4613232341677662,0.5446671181051683,0.50101852063222,0.7659658599121499,1.3600041348571281,0.8457828037489767,0.3447642831167568,6.547995963928537,0.00589847852916883,0.7783621519968256,6.624933218743797,0
297.9999999991787,299.4357609596309,-308324.2087379885,59833.69695044512,-248490.51178754336,0.45987304366664405,0.5377275222787361,0.4979617979082445,0.7379598621714358,1.3330691019126224,0.8382421127864844,0.3402803148782399,4.619401959381903,0.004855990688455023,0.7688790048807084,6.638172927769162,0
298.9999999991551,303.1812065137499,-309230.4706576038,60582.117424710916,-248648.3532328929,0.45416575934652426,0.5433865639802375,0.502934030818113,0.7650207792591512,1.4067264331789815,0.8701498632892815,0.3672158324711684,1.75724496326749,0.009429539818679479,0.7645603596898454,6.61776568773665,0
299.99999999913143,299.98238885628194,-308417.27012363914,59942.92494581902,-248474.34517782013,0.46302525456211274,0.5440541534339958,0.4992383894033263,0.7588294285497819,1.431666352774025,0.8426516875515707,0.3434132981482444,4.584305198377298,0.004669117890846299,0.7776208771677222,6.566236971398141,0
300.9999999991078,298.2593289417236,-308486.1833784841,59598.620563387405,-248887.5628150967,0.4592603176130452,0.5369362577196846,0.499858504592969,0.7408334667947258,1.4145606122777927,0.8201002416652523,0.3202417370722833,6.438555998234399,0.0037611321662991905,0.7750679430717451,6.556591788381098,0
301.99999999908414,298.90638622660185,-308512.7785474248,59727.91650776261,-248784.8620396622,0.4610457579247642,0.5404977753195048,0.5004107014379199,0.7774502864784516,1.4567172701105218,0.844157752190437,0.3437470507525171,7.041290446037693,0.0057180912493978355,0.772546716589483,6.565819218463972,0
302.9999999990605,298.66482942774917,-308954.14622944826,59679.64827068715,-249274.49795876112,0.4585578338961964,0.5420066313233161,0.5013638560541902,0.736182261756424,1.4998236255699524,0.8427190739850408,0.34135521793085055,2.9804768971605595,0.003266648184805504,0.7752843543348824,6.5805017265389125,0
303.99999999903685,300.63518249307657,-309391.39154541725,60073.36713652453,-249318.02440889273,0.4601662448263698,0.5336297522321942,0.500817236712571,0.7558966063746304,1.420764212264884,0.8346482764154117,0.3338310397028408,6.64709481618909,0.0047976969191768064,0.7690073860621826,6.539070055126771,0
304.9999999990132,300.54044007128596,-309378.0032231505,60054.435565573884,-249323.5676575766,0.4653796998708817,0.5389584796707831,0.5020876487484109,0.7574428173768313,1.463998653264488,0.843179435790752,0.3410917870423411,2.835090675679869,0.00949883372358147,0.7678011142297043,6.669062362571609,0
305.99999999898955,299.51750645153453,-308904.5732447086,59850.03145562898,-249054.5417890796,0.46326903349444315,0.5562003967481504,0.5000400460601517,0.7680764852137489,1.4722570981072352,0.8197193336163937,0.319679287556242,1.742698454034222,0.006636684953047336,0.7668721491954162,6.617516424868384,0
306.9999999989659,299.7499301246088,-308727.7176805767,59896.474697993435,-248831.2429825833,0.4485011389741098,0.5437851937172518,0.50021257766211,0.7753772310469209,1.5138599631583265,0.8544115342375611,0.3541989565754511,3.995728026478092,0.005819198174874531,0.7551159133545831,6.595433452824196,0
307.99999999894226,298.63977571004773,-307803.220066709,59674.64199973399,-248128.578066975,0.4555108481494665,0.5526294661632738,0.5002742141008575,0.7567389859180285,1.4153132385867764,0.8328175024456298,0.3325432883447723,3.5037054805806984,0.00718201134166594,0.7565407133818629,6.572453662696915,0
308.9999999989186,305.0024586035557,-308185.93866502214,60946.04271293492,-247239.89595208722,0.4622074443489028,0.5413812126349562,0.4994444519796654,0.7373350305299966,1.4074726650482887,0.8554238890397378,0.35597943706007235,4.5407726003648206,0.007361146628575342,0.7669490404361454,6.660472885480537,0
309.99999999889496,301.89388752959917,-307783.32936609956,60324.88343993443,-247458.44592616512,0.4596765940246289,0.5389172485086275,0.49959637405455104,0.7365983421762934,1.3145979217830082,0.859393217119649,0.35979684306509796,3.3503420593519535,0.005789245640579646,0.7563316490878034,6.725634766619947,0
310.9999999988713,301.9088175632161,-308406.64731740626,60327.86678134972,-248078.78053605653,0.45969513185748634,0.5372677728341895,0.49968256010348844,0.7487981306606682,1.5147347546504708,0.8448148076097121,0.3451322475062236,7.382707921104414,0.005914424552820559,0.7767618440331177,6.707578283071896,0
311.99999999884767,303.1108570992849,-308400.7877949793,60568.060100588205,-247832.7276943911,0.4490793461964575,0.5452763980293849,0.5015820243780222,0.73720082368561,1.3288780289137065,0.8431015123278007,0.3415194879497785,5.36023412384402,0.00491672819457058,0.7634503466141602,6.695102145796795,0
312.999999998824,297.5874119681742,-308355.2918237103,59464.35711922706,-248890.93470448325,0.45337936718597227,0.5502331410478156,0.4995904685465015,0.7286307576706346,1.3866602836681423,0.8276807749305943,0.3280903063840928,6.152443866105717,0.006701241132723888,0.7689120381971897,6.598751477407653,0
313.9999999988004,301.22281664434803,-308947.2578932396,60190.78906239013,-248756.46883084948,0.46284545496239193,0.5448931560778316,0.5009592848777009,0.7636750497289952,1.4634358852833163,0.852117788987049,0.3511585041093481,7.186278940172202,0.007928136844955837,0.7574604362437238,6.671435604891926,0
