time_ps,temperature_K,potential_kJ_per_mol,kinetic_kJ_per_mol,total_kJ_per_mol,graphene_z_min_nm,graphene_z_max_nm,graphene_z_mean_nm,ligand_z_min_nm,ligand_z_max_nm,pyrene_z_mean_nm,pyrene_height_above_graphene_nm,water_z_min_nm,water_z_max_nm,water_below_graphene,water_below_lower_wall,water_above_upper_wall,lower_wall_violation_nm,upper_wall_violation_nm
0.0,251.22774347404973,-330056.42274926975,50200.699543689494,-279855.72320558026,0.4691273514328107,0.5380331899194859,0.5019436317889822,0.7359027500853639,1.8725795975770048,0.8283441313790663,0.3264004995900841,0.7736107915413779,6.681327040094189,0,0,0,0.0,0.0
1.0000000000000007,280.12004962231885,-322223.1163056521,55974.002921798965,-266249.1133838531,0.4539510877064499,0.5345007443875769,0.4982498274974946,0.7617491950306441,1.9178903726795369,0.8274278675437733,0.3291780400462787,0.7678730700117065,6.7289618360804795,0,0,0,0.0,0.0
1.9999999999998905,285.26865746649486,-318247.9177692416,57002.80536168737,-261245.11240755423,0.4641376518435365,0.5402963223054824,0.5006405954826658,0.7752628198263967,1.7734746666048355,0.8475436118141613,0.34690301633149545,0.771288119351043,6.712764504064722,0,0,0,0.0,0.0
2.9999999999997806,289.23466692013176,-315113.8318557972,57795.29924081193,-257318.53261498528,0.4532182928151922,0.5382939766029899,0.5002467039254354,0.7467998811475809,1.8473939806314226,0.8413480488393941,0.3411013449139587,0.7637186575419692,6.6247622521440235,0,0,0,0.0,0.0
3.9999999999996705,296.4107474611961,-313251.3254934116,59229.23427585911,-254022.09121755252,0.4565114673297706,0.5351656693109706,0.5009249012429261,0.727350300027537,1.8185475118186556,0.8407809614175281,0.339856060174602,0.7771481649029717,6.637831291242669,0,0,0,0.0,0.0
5.000000000000004,295.0790015933848,-311643.4627860412,58963.12284543324,-252680.33994060796,0.46082271331106295,0.5407832888009845,0.5004230618722708,0.7599854580900338,1.9152174186872433,0.8284152049705672,0.3279921430982964,0.7655748074824031,6.67242237526693,0,0,0,0.0,0.0
6.000000000000338,296.4380579823984,-310848.27337216446,59234.69150462812,-251613.58186753636,0.4575830224211792,0.5350414791387497,0.49933682094921705,0.7538371120817671,1.744529462795061,0.8176944540043187,0.3183576330551017,0.7781496855474757,6.69894982747652,0,0,0,0.0,0.0
7.000000000000672,299.44283195432143,-310215.6083358545,59835.10988706998,-250380.49844878452,0.4602355640369953,0.5379559234944189,0.5013259059735254,0.7773821866430106,1.717777355149721,0.8157697406874167,0.31444383471389126,0.7776213924931916,6.651335491367206,0,0,0,0.0,0.0
8.000000000001005,298.77529530062657,-309225.86469357973,59701.72172490628,-249524.14296867343,0.4573746624510277,0.551783099964851,0.5009253372247171,0.7795213135120029,1.8221424961740498,0.8296409424905282,0.3287156052658111,0.771887113601915,6.682593662680404,0,0,0,0.0,0.0
9.000000000000451,299.7638357120584,-309728.9751610323,59899.2533330593,-249829.72182797297,0.4621526208856297,0.5362525216416412,0.5017126547866309,0.7548466045405124,1.8474437685515852,0.8346057077416138,0.33289305295498295,0.7785925372153724,6.723043391782291,0,0,0,0.0,0.0
9.999999999999897,299.64523370921916,-309666.84366668575,59875.5541053089,-249791.28956137685,0.45947207904130405,0.5360562022101956,0.5001382216732088,0.69946193786788,1.8066814228938046,0.8375603706619064,0.3374221489886976,0.7691917887860908,6.722348128563645,0,0,0,0.0,0.0
10.999999999999343,300.51467638486736,-309626.4477308402,60049.28742762083,-249577.16030321934,0.45509393252541575,0.534414434697366,0.4994627301092448,0.7420076382363341,1.8714922770436377,0.8403249506349549,0.34086222052571014,0.7424608228762235,6.610239745196097,0,0,0,0.0,0.0
11.999999999998789,297.8289965167172,-309099.487958211,59512.63090128672,-249586.85705692426,0.46413763420216014,0.539472755231166,0.5027078559939441,0.7290964560136839,1.8353197358867117,0.8406599043322669,0.3379520483383228,0.7699578483108542,6.6739646012702,0,0,0,0.0,0.0
12.999999999998234,299.71755472506504,-309471.0492849783,59890.00539773771,-249581.04388724058,0.45637336938091444,0.538269117637519,0.4982085977118173,0.7734476252042706,1.8197558581795796,0.8503217069702396,0.35211310925842226,0.7711746952809424,6.662580729047107,0,0,0,0.0,0.0
13.99999999999768,301.30175107200375,-309634.1724712448,60206.5618565553,-249427.61061468953,0.45831218395333256,0.5421075877112118,0.5012966009299831,0.7285836387878808,1.769440487234867,0.8328386516798297,0.33154205074984666,0.7858138739439746,6.620583482161987,0,0,0,0.0,0.0
14.999999999997126,300.37710946394884,-309287.5204251874,60021.798601869814,-249265.7218233176,0.4560578901572283,0.5422634413638834,0.5007443767699434,0.753872665563966,1.8705451463050968,0.8403168796988827,0.33957250292893926,0.7748457713054853,6.686401780724864,0,0,0,0.0,0.0
15.999999999996572,296.4134306501118,-308967.5718782116,59229.77043463965,-249737.80144357192,0.4610932624737636,0.549425254221438,0.5015933099534048,0.7517813739648567,1.888268867356679,0.8517482948549779,0.35015498490157315,0.7642493787489695,6.650600333820755,0,0,0,0.0,0.0
16.999999999997794,296.138276042438,-309973.86115964595,59174.788633677366,-250799.0725259686,0.4605927183045604,0.5382545915044687,0.501476244131578,0.7298526048138312,1.8836263161355316,0.8287019318416473,0.3272256877100693,0.7658834401470966,6.63320317277568,0,0,0,0.0,0.0
17.999999999999016,296.7613577026107,-309698.24587722635,59299.29373323753,-250398.9521439888,0.4530510256094109,0.5453959461836284,0.5008531064867159,0.7277193259437809,1.7633639316818304,0.8410017968204411,0.3401486903337252,0.7617993997825216,6.694954142264848,0,0,0,0.0,0.0
19.000000000000238,296.42617620290036,-309414.3866846389,59232.31726986258,-250182.06941477634,0.4643347405032525,0.5368679301475474,0.49999074665107146,0.7139879948764918,1.7622891417131878,0.8360684027000285,0.336077656048957,0.7629823418231503,6.701061244616191,0,0,0,0.0,0.0
20.00000000000146,301.047201812663,-308235.8234834289,60155.69744679495,-248080.12603663397,0.45624843467709475,0.547165331773821,0.5012236041537013,0.7598033646603932,1.8538463998071038,0.8147609217218723,0.31353731756817105,0.768866259984982,6.662598044753835,0,0,0,0.0,0.0
