time_ps,temperature_K,potential_kJ_per_mol,kinetic_kJ_per_mol,total_kJ_per_mol,graphene_z_min_nm,graphene_z_max_nm,graphene_z_mean_nm,ligand_z_min_nm,ligand_z_max_nm,pyrene_z_mean_nm,pyrene_height_above_graphene_nm,water_z_min_nm,water_z_max_nm,water_below_graphene,na_z_min_nm,na_z_max_nm,cl_z_min_nm,cl_z_max_nm,na_below_graphene,cl_below_graphene,lowest_water_gap_nm,lowest_na_gap_nm,lowest_cl_gap_nm
0.0,49.56711998049826,-386997.163621197,9882.32058472735,-377114.84303646965,0.49653178883880233,0.5105972664807226,0.5042717693091298,0.8120475810724592,2.05050633253283,0.8368484754844374,0.33257670617530766,0.8044455281881273,6.835336120844914,0,1.2655466884647302,6.514817280872531,1.006214810185174,6.430870568001783,0,0,0.29384826170740475,0.7549494219840076,0.49561754370445144
1.0000000000000007,44.238864224988504,-380314.42654271424,8820.012918797134,-371494.4136239171,0.48758020405021396,0.519677302407958,0.5041856296466026,0.8108485614948719,2.1317129705101365,0.83601658419108,0.3318309545444774,0.7816663438020988,6.825389518486958,0,1.2259878941661064,6.494734584606178,1.0595365587754433,6.369861534578625,0,0,0.2619890413941408,0.7063105917581485,0.5398592563674853
1.9999999999998905,50.19224755492428,-380423.0292783617,10006.953831509923,-370416.0754468518,0.48150814602324843,0.522006453826083,0.5046647808666989,0.8198342269138017,2.142842944499968,0.8429313035610222,0.33826652269432333,0.7870799630201883,6.792523292297616,0,1.1983893205328577,6.4471826555908756,0.9886960439720713,6.265884571430533,0,0,0.26507350919410533,0.6763828667067747,0.4666895901459883
2.9999999999997806,51.71142576561227,-381122.7937678513,10309.836187984496,-370812.9575798668,0.47875634363720376,0.5222556112872638,0.5040263745824543,0.7970059969636605,2.042953566536127,0.8484409050749011,0.34441453049244686,0.7700481888249762,6.735534883190084,0,1.1518564410901124,6.412317203134137,1.0044830296888598,6.271020343340979,0,0,0.24779257753771233,0.6296008298028486,0.482227418401596
3.9999999999996705,51.81682073824863,-381889.69613831583,10330.849047073765,-371558.8470912421,0.4744725182741889,0.5271908418130362,0.5019460992497919,0.7917760722452982,1.9667880920799021,0.840328880608137,0.3383827813583451,0.7663336986614032,6.670213532308225,0,1.1236343072503878,6.322004068174749,0.9798847124961423,6.200747703416667,0,0,0.239142856848367,0.5964434654373516,0.45269387068310607
5.000000000000004,51.28221983436905,-382520.685968434,10224.26432883511,-372296.42163959885,0.46859078950232114,0.5180764581661279,0.5016649925236608,0.8021142387044149,1.8945998679652654,0.8273306515602182,0.3256656590365574,0.7664156901620824,6.6416302963145455,0,1.1335726326795026,6.299226498938836,0.9415272219424384,6.124639067067406,0,0,0.24833923199595453,0.6154961745133747,0.4234507637763105
6.000000000000338,51.66818695456005,-383105.07202519104,10301.215558166008,-372803.856467025,0.47892675946804175,0.5190560100081427,0.5015102305344438,0.7973058377273041,1.8706478680831502,0.8310992051148898,0.329588974580446,0.7760357520401708,6.597784467773373,0,1.1415800979900963,6.292289566497374,0.9288988157048093,6.117587972620797,0,0,0.2569797420320281,0.6225240879819536,0.40984280569666653
7.000000000000672,51.412636070196754,-383483.96836938243,10250.265739697994,-373233.7026296844,0.4680511187396643,0.5282610132146468,0.5008180043797725,0.77818934007834,1.9056817252045217,0.8212392533088758,0.3204212489291033,0.759479797749103,6.586771395516983,0,1.1310708269548613,6.241262209154783,0.8810360242196857,6.0861921489759645,0,0,0.2312187845344562,0.6028098137402145,0.35277501100503894
8.000000000001005,50.51587688947708,-383925.36494424427,10071.476620728483,-373853.88832351577,0.470150037343644,0.5194628090619249,0.4995942452235098,0.779901849436822,1.8637217004511424,0.8116326211846996,0.3120383759611898,0.7642848794293524,6.595235720194765,0,1.1173462286488025,6.252201512108101,0.8885840755060749,6.067782513949645,0,0,0.24482207036742754,0.5978834195868776,0.36912126644415
9.000000000000451,50.20424816798226,-384236.3794143996,10009.346423726274,-374227.0329906733,0.46993503227971334,0.5236650308847715,0.5001923680820242,0.7815204166308591,1.855464963114045,0.8150344629582662,0.31484209487624204,0.765385183680575,6.572184667090681,0,1.1102368079369,6.249681782099202,0.8989875851629008,6.073176632321989,0,0,0.2417201527958035,0.5865717770521286,0.37532255427812933
9.999999999999897,50.51258665869332,-384404.29101753794,10070.820639194442,-374333.4703783435,0.479321123639574,0.5216632656608269,0.5007041016214371,0.7742428771093524,1.828836226926926,0.8172495314865862,0.3165454298651491,0.7836109077723261,6.5885703939505476,0,1.1234943976111804,6.240251655598442,0.9006362512906492,6.073435467664609,0,0,0.26194764211149923,0.6018311319503535,0.3789729856298223
10.999999999999343,50.52257357380857,-384526.3614702504,10072.811755419476,-374453.54971483094,0.479089809479607,0.5236138571633582,0.4997630793385586,0.7985090446836498,1.8202107458296197,0.8293758860171203,0.3296128066785617,0.7702525280403063,6.5445804081719565,0,1.0943058584837768,6.236934932361507,0.8959310306572519,6.086209146864718,0,0,0.24663867087694813,0.5706920013204186,0.3723171734938937
11.999999999998789,50.25606503682609,-384508.9576998474,10019.677282364277,-374489.2804174831,0.4767711443072191,0.5196320415960278,0.5010774501384326,0.7863549056717143,1.8164047112510078,0.8208257256527439,0.3197482755143113,0.7808745264699866,6.551963573286713,0,1.0815756173329012,6.238637448584968,0.8879443750435989,6.0899357906330795,0,0,0.26124248487395874,0.5619435757368734,0.3683123334475711
12.999999999998234,50.682153995792504,-384658.0890801335,10104.627702961148,-374553.4613771723,0.4763007663736829,0.5197086923371873,0.49974117337136886,0.8006641624855817,1.834507376636104,0.8191642851659607,0.3194231117945919,0.778581406369085,6.550945680304757,0,1.0819474244511298,6.2291329216286755,0.9094026693383274,6.080721549013347,0,0,0.2588727140318977,0.5622387321139425,0.38969397700114006
13.99999999999768,50.45586854317068,-384779.6386593664,10059.512606757276,-374720.1260526091,0.477605655971832,0.523232712128614,0.50063795065051,0.7967227578051164,1.7947239401061168,0.8226616495571109,0.3220236989066009,0.7812362847482013,6.558489889268671,0,1.0956769741803392,6.22778515935093,0.8740670677027038,6.082688716053326,0,0,0.2580035726195873,0.5724442620517252,0.3508343555740898
14.999999999997126,49.89935214260555,-384702.3411528771,9948.558541174953,-374753.7826117021,0.473820707419474,0.5234267041503946,0.49962297286055346,0.794835515284702,1.8521697580029342,0.8258751934458615,0.326252220585308,0.7784715153131652,6.55384479660799,0,1.079651670033325,6.241449273438654,0.8762557474569872,6.073792671035434,0,0,0.25504481116277056,0.5562249658829304,0.3528290433065926
15.999999999996572,50.450153565108614,-384816.86857202556,10058.373197298622,-374758.49537472695,0.47412983085984717,0.5177422413679178,0.5004797786374622,0.763243720808032,1.8541972594775809,0.8162536116695607,0.3157738330320985,0.7798680918484795,6.568614678604803,0,1.0888718536661717,6.240080030082211,0.8843449051953076,6.085634707368416,0,0,0.2621258504805617,0.5711296122982539,0.3666026638273898
16.999999999997794,50.02983360691793,-384913.6264268984,9974.57295680384,-374939.0534700946,0.4754361880162836,0.5232980679910888,0.5006204013600781,0.7852526608343258,1.854279187357271,0.8216232950765142,0.3210028937164361,0.7769838260230753,6.551799595379251,0,1.1017410579117666,6.228735646317318,0.8733728467178627,6.076476332517487,0,0,0.25368575803198645,0.5784429899206778,0.35007477872677395
17.999999999999016,49.67011014964161,-384987.39021521946,9902.853992134322,-375084.53622308513,0.47620662524577995,0.5217722829868219,0.5004325934799887,0.7803093242406347,1.804805695743724,0.8233107432296043,0.3228781497496156,0.7781344943615025,6.565720721507489,0,1.0809674446157231,6.218362147161301,0.8907771969667344,6.069102644253704,0,0,0.2563622113746806,0.5591951616289013,0.36900491397991253
19.000000000000238,50.63110267285823,-385013.0748875048,10094.449473124325,-374918.62541438045,0.4782487005788685,0.5205014799221468,0.5006281243086265,0.776084077254569,1.8219287398078634,0.8205708810711961,0.31994275676256967,0.7778631867664156,6.558651364504243,0,1.0766486776187492,6.234866732058997,0.8809633138232655,6.086399892654711,0,0,0.25736170684426884,0.5561471976966024,0.36046183390111874
