time_ps,temperature_K,potential_kJ_per_mol,kinetic_kJ_per_mol,total_kJ_per_mol,graphene_z_min_nm,graphene_z_max_nm,graphene_z_mean_nm,ligand_z_min_nm,ligand_z_max_nm,pyrene_z_mean_nm,pyrene_height_above_graphene_nm,pyrene_tilt_from_graphene_plane_deg,pyrene_plane_rms_nm,terminal_C36_height_above_graphene_nm,pyrene_center_to_terminal_C36_nm,ligand_vertical_span_nm,water_z_min_nm,water_z_max_nm,water_below_graphene
0.0,302.0050371291443,-302618.55411810987,59827.3145319455,-242791.23958616436,0.4640765171818171,0.5346593683332124,0.49998185903734904,2.4623924759989393,3.650515798865678,2.4997894973119137,1.9998076382745646,2.201224931982099,0.0009001621709931806,2.9835346505527296,1.833392812261663,1.1881233228667387,0.7759605651027109,6.61939158335754,0
0.10000000000000007,298.9060030997088,-302164.82327046385,59213.394693433154,-242951.4285770307,0.4616395930321264,0.5453197583226768,0.4982470126984368,2.4416029829885986,3.644960723398107,2.4941812370968925,1.9959342243984557,3.8872584534705776,0.006036109785810037,2.9154442815812724,1.7938231114869965,1.2033577404095084,0.7724511267663221,6.63334960368114,0
0.20000000000000015,301.236029158815,-302464.4447977282,59674.97375592463,-242789.4710418036,0.4555254243442519,0.5451948476010209,0.4982374707881987,2.428741976380529,3.634842850148445,2.491993030504638,1.9937555597164391,7.536576811258316,0.0042874585713188855,2.8473961783034256,1.7167272885899671,1.206100873767916,0.7741894224001102,6.6683939452782255,0
0.3000000000000002,301.76466745838593,-302710.39387861127,59779.69720730382,-242930.69667130744,0.45395480294316926,0.5394689531996919,0.49984292895168936,2.4160126069228767,3.6256786314192766,2.486483045482317,1.9866401165306273,11.1969573142523,0.00484411605063296,2.81520484505516,1.6710044846391885,1.2096660244964,0.7703137215680727,6.668609319145602,0
0.4000000000000003,302.113133835991,-303155.3363383524,59848.72853133393,-243306.60780701847,0.466806815974091,0.5392999873876398,0.5010093439513146,2.379766792113685,3.6079894520628883,2.488999703128189,1.9879903591768746,16.7480671214342,0.00489742451475039,2.793512577604285,1.6133945947818817,1.2282226599492034,0.7828310508870437,6.657724170588793,0
0.5000000000000003,301.4315805950784,-303058.7207569261,59713.712570997784,-243345.00818592834,0.4618501193947564,0.5463601372708835,0.5021265898679378,2.3586661672852927,3.601428534842304,2.489216699078801,1.9870901092108633,19.4666471470766,0.004665269408239499,2.7699978678904853,1.549742694949045,1.2427623675570114,0.7696778909347328,6.60890582218568,0
0.6000000000000004,302.71312138397826,-303521.7146893139,59967.58629638946,-243554.12839292444,0.46130654094873336,0.5404178268516553,0.5014483751883381,2.3662141764441316,3.5853615344221907,2.469336728878453,1.9678883536901148,15.665217695339905,0.005135939974272311,2.75260943243297,1.5023767274548265,1.2191473579780592,0.780918086090626,6.603677605900003,0
0.7000000000000005,303.0952140094731,-303613.8664719807,60043.27899311771,-243570.587478863,0.46022002867317546,0.5449609563008888,0.4994773194861269,2.3440335565051527,3.556240653713161,2.452647231502007,1.9531699120158803,13.79212616245315,0.00374770008670207,2.7450310620486373,1.4781414183752921,1.2122070972080081,0.7789004803241966,6.599993197007738,0
0.8000000000000006,302.1653525327189,-303446.50610353565,59859.0730753299,-243587.43302820576,0.46068738299891443,0.5368677719873318,0.4993968880347449,2.3232012884011155,3.5230633485217027,2.444264914332825,1.9448680262980802,18.10848484845674,0.006492287676787373,2.745876025296717,1.4545038270296249,1.1998620601205872,0.780459772534325,6.666762630104898,0
0.9000000000000007,302.41050147980326,-303219.0681822081,59907.637176458185,-243311.4310057499,0.46600914979292085,0.542597176422512,0.5006138463912414,2.2879862539527043,3.5164747557359064,2.4367389913996047,1.9361251450083632,17.115952125771614,0.009208428861966279,2.7411154655835275,1.4445936973380757,1.2284885017832021,0.7712910828426711,6.695047916672287,0
1.0000000000000007,301.9763600445754,-303321.93989761546,59821.6335904133,-243500.30630720215,0.46258861004356144,0.539601427345179,0.5015234267892508,2.3199074238315376,3.5201672676495335,2.422562891946977,1.921039465157726,17.028775479720068,0.008225556453448597,2.6924217064508342,1.3943970056950648,1.2002598438179959,0.7777317040530791,6.700525701701594,0
1.0999999999999897,301.3822819350109,-302883.66503684036,59703.94648739236,-243179.718549448,0.4671397851631993,0.5395615035524757,0.5015699958179428,2.3571595642687946,3.522360804023567,2.4305372691370692,1.9289672733191265,10.802557392211392,0.009171973220716436,2.64606668104724,1.3242257282995975,1.1652012397547726,0.7736648099891426,6.652207268624899,0
1.1999999999999786,304.32220113981555,-303681.87694367906,60286.3456176729,-243395.53132600617,0.4587094457995886,0.5690336007210082,0.5012836035334046,2.34907444872794,3.4955634672206415,2.446028556225203,1.9447449526917984,11.622568069378884,0.004102894393715546,2.669655618600543,1.2992730232659908,1.1464890184927015,0.7748456961159089,6.630410332806065,0
1.2999999999999676,300.35211832849507,-303177.09067165013,59499.87067894805,-243677.21999270207,0.46046374132490264,0.5375027756408945,0.5013065821363011,2.316679111537887,3.49621151692606,2.4261093763603787,1.9248027942240777,12.240843138970996,0.0070114988686949525,2.6707960745128045,1.2726135514282628,1.1795324053881728,0.7725312138151779,6.592745194400514,0
1.3999999999999566,302.1041873846229,-303702.458408481,59846.95623586154,-243855.50217261945,0.4584297034283198,0.5476081184922048,0.5008172725108939,2.316564749860678,3.4902601437681753,2.400225700927987,1.8994084284170931,12.448917108370436,0.006424081238903177,2.6682891557024173,1.2804194757408636,1.1736953939074972,0.7460812934126825,6.6045868668951755,0
1.4999999999999456,300.13326552751965,-303784.9934118963,59456.5158545232,-244328.4775573731,0.46193709074388156,0.5489543255541243,0.4991069366773934,2.2990803872512533,3.4694267244213677,2.3813549192344254,1.882247982557032,12.753411327341066,0.007527319615926775,2.635501436647082,1.3031313473591015,1.1703463371701144,0.7597558062766367,6.588933413513313,0
1.5999999999999346,300.50560144985127,-303884.0948636951,59530.27574458539,-244353.8191191097,0.4619583116919874,0.5459797882658322,0.4979570145092104,2.297673711326669,3.4565045950353905,2.364558692684083,1.8666016781748727,8.579318145815101,0.005079627141823851,2.577938694387357,1.2991706253567292,1.1588308837087213,0.763162678423134,6.6126251226688835,0
1.6999999999999236,298.9264271948683,-303614.1928357687,59217.44071457491,-244396.75212119377,0.4546471694380658,0.5548417130021317,0.498986031512394,2.311743731788304,3.4762774500197295,2.3717437439847053,1.8727577124723114,7.848320351683231,0.00844260212122393,2.5994838972473753,1.2683781593334462,1.1645337182314255,0.7690657998376009,6.617200997244225,0
1.7999999999999126,301.1485216928422,-304108.41040833155,59657.63849310779,-244450.77191522374,0.4457723598246339,0.5514763704447931,0.502114562918366,2.3073037802731093,3.482832642168985,2.3794321376212206,1.8773175747028548,9.676597392110557,0.0040763913459703075,2.614481024881356,1.2924972975190239,1.1755288618958755,0.7564351433737793,6.629094962208569,0
1.8999999999999015,302.8931631096722,-304111.6914782119,60003.25263180677,-244108.43884640513,0.4555362234167495,0.5396374495581262,0.5035299978006589,2.2851426333846785,3.4716568606614047,2.379757408125193,1.876227410324534,13.385303124426155,0.00807155720740672,2.6311863109330242,1.315703147738111,1.1865142272767262,0.770066192550642,6.692331682008827,0
1.9999999999998905,297.69381785759407,-303325.55040103523,58973.26032865444,-244352.2900723808,0.4592610954833356,0.5398824847571204,0.5017224628525994,2.316933808124702,3.4840495642324076,2.370929451136373,1.8692069882837736,11.879613164272351,0.013127566572014042,2.639705496267338,1.3285481248465463,1.1671157561077057,0.7781800239996635,6.683237084071336,0
2.0999999999998797,301.0492851808266,-303646.3334120759,59637.97970173844,-244008.35371033743,0.46311915360238,0.5365410723249457,0.49960070533350315,2.295395297482507,3.5033681027318337,2.3611161793160296,1.8615154739825264,11.92581529480105,0.00783946045970977,2.645707888633584,1.3539396221510278,1.2079728052493266,0.7583957802178087,6.643683500157003,0
