time_ps,temperature_K,potential_kJ_per_mol,kinetic_kJ_per_mol,total_kJ_per_mol,graphene_z_min_nm,graphene_z_max_nm,graphene_z_mean_nm,ligand_z_min_nm,ligand_z_max_nm,pyrene_z_mean_nm,pyrene_height_above_graphene_nm,water_z_min_nm,water_z_max_nm,water_below_graphene
100.0,249.011711982409,-331222.02591919806,49757.88885107703,-281464.13706812105,0.4480755280630846,0.5345627298628521,0.49905083630302943,0.7359143882062185,1.6447028081181632,0.8423416455817369,0.3432908092787074,0.7685513481282975,6.725250515661372,0
101.00000000000477,277.0979510258256,-323368.2020760882,55370.12270723326,-267998.07936885493,0.4670429273545156,0.541707634918194,0.5004549741703149,0.743280133544161,1.672083804643382,0.8158647854063288,0.31540981123601386,0.7716716084037927,6.7208736862978355,0
102.00000000000955,284.34551011168423,-318146.9970537862,56818.3406908968,-261328.6563628894,0.4584600952228277,0.543882457748861,0.5012271134204574,0.7442163841038004,1.7130152989482053,0.8361606944959308,0.33493358107547333,0.7676504577938488,6.694993286739759,0
103.00000000001432,290.5664070433996,-315171.0213768445,58061.409523354625,-257109.61185348989,0.45954639411389353,0.5403870054053126,0.4995862318106979,0.7289055951461894,1.658972015083525,0.8212210512602658,0.3216348194495679,0.7702925019092959,6.748362525599779,0
104.0000000000191,297.6262846224649,-312956.7008171603,59472.12471054292,-253484.5761066174,0.461182749105975,0.5486642949332445,0.5019497644890251,0.7488461115317737,1.6621250226247817,0.8131579009443612,0.3112081364553362,0.7781807220923391,6.757223405959394,0
105.00000000002387,295.03728336835417,-311428.13263676874,58954.78664796038,-252473.34598880837,0.45193420416144026,0.5417410047297198,0.4978322223169875,0.7473051758791129,1.6309196509709736,0.8341502828708751,0.33631806055388763,0.7599560798196165,6.717653907211911,0
106.00000000002865,297.0185338441821,-310977.86688176356,59350.683050493266,-251627.1838312703,0.46179245992286955,0.5420889576868291,0.5018742689940137,0.7569181333106841,1.6982515790500425,0.8215470276695211,0.3196727586755075,0.7709092616375832,6.67992173779313,0
107.00000000003342,297.43876088938686,-310636.302039817,59434.65344064501,-251201.64859917195,0.45992746264580386,0.5361197696860884,0.5005459487347002,0.7625967894051273,1.624702862089432,0.828115995030055,0.3275700462953548,0.7784251465608065,6.671174439327594,0
108.0000000000382,297.2189646772752,-310366.8831098201,59390.73343622002,-250976.14967360004,0.4539876417508495,0.5499520544288234,0.4993083990741784,0.7371324556358392,1.658601503958275,0.8131292472160608,0.31382084814188244,0.7671519960484403,6.644375134859416,0
109.00000000004297,296.82677230230905,-309143.4513719878,59312.364975369535,-249831.08639661828,0.4609719881718064,0.5444567767677602,0.49996754064802246,0.7401676367594092,1.6562246568902133,0.8345178953549723,0.3345503547069499,0.7578816006740254,6.647205016107222,0
110.00000000004775,298.4745069095779,-308060.6596294991,59641.61774340941,-248419.04188608966,0.4576434168961536,0.5367342413837495,0.49760728212406463,0.7471720870698189,1.6589378444953873,0.8267664786453449,0.3291591965212803,0.7668707127573438,6.696943678606992,0
111.00000000005252,299.62672569501933,-307870.91936263815,59871.855806517735,-247999.0635561204,0.46116676606651286,0.5405475850971495,0.5011597043308822,0.7368496906876043,1.606283781820175,0.834704601292095,0.3335448969612128,0.7556049951391737,6.74212781986175,0
112.0000000000573,301.6876097908831,-307457.0863644732,60283.66471687206,-247173.42164760115,0.4624586283441072,0.5453676620039452,0.49997408254589365,0.7261333729155766,1.6439331049108432,0.8444622723449826,0.34448818979908896,0.7747343194862498,6.683015956739183,0
113.00000000006207,300.6601813968824,-307969.0701051578,60078.362454483955,-247890.70765067384,0.4485413748270908,0.5399381822211904,0.4985625383667483,0.7356285958104536,1.6244106731044035,0.835659540071191,0.33709700170444273,0.7624737720479144,6.673084641129911,0
114.00000000006685,302.20724546192525,-307775.06502469163,60387.49908577355,-247387.5659389181,0.4629390597950582,0.5359714351321898,0.4988609714828879,0.7828141605025891,1.6898445027128552,0.831280205030591,0.3324192335477031,0.7607010125212765,6.668698899490558,0
115.00000000007162,296.31548760062395,-307930.70241419226,59210.19930952528,-248720.50310466698,0.45890469534740674,0.5431252737011445,0.5029732126314519,0.7338948721287624,1.6197475970021031,0.8250086509194523,0.3220354382880004,0.7608664475038669,6.7185580885620055,0
116.0000000000764,299.5324140459653,-307647.9396748883,59853.0103132129,-247794.92936167537,0.4577029382554989,0.5362911743887544,0.5001550732243814,0.7488929150485815,1.6760271355181047,0.8405955670712124,0.34044049384683106,0.7703835399212751,6.670867967087823,0
117.00000000008117,302.6181380445961,-306636.0273050931,60469.604249805794,-246166.42305528733,0.4583258457379298,0.537623065708063,0.5013037134516295,0.7627993204943688,1.6628922965750519,0.8420196720106523,0.3407159585590228,0.7688588002196486,6.734995388087047,0
118.00000000008595,301.15751929429587,-306982.09657420777,60177.74124925596,-246804.35532495182,0.46316013203545303,0.5368723374343238,0.49778851624184034,0.7388659452628712,1.5816187056989222,0.8207606012637734,0.32297208502193303,0.7703361510198146,6.737248812824539,0
119.00000000009072,301.5139283047309,-307656.4518671045,60248.95942524281,-247407.49244186172,0.4596387777132622,0.542933855518509,0.4995566091831739,0.7513022580662341,1.6289393378410857,0.8385732999222848,0.3390166907391109,0.7601438413375998,6.662495176088427,0
120.0000000000955,300.36162487374963,-307894.05326926196,60018.70444813743,-247875.34882112453,0.4576827751996122,0.5413503023361923,0.49903679411965624,0.7463576300199017,1.6113747463658745,0.8184167473106329,0.3193799531909766,0.7758354341379015,6.697794041708278,0
