time_ps,step,temperature_K,potential_kJ_mol,kinetic_kJ_mol,pyrene_height_nm,pyrene_tilt_deg,graphene_z_mean_nm,graphene_z_min_nm,graphene_z_max_nm,water_O_min_nm,water_O_max_nm,waters_below_graphene,lower_wall_violation_nm,upper_wall_violation_nm
581.999999998061,582000,299.4793434614791,-308082.6528603039,59842.40567047099,0.3205512121103116,4.7564059252447395,0.49911282451241207,0.46463624641823653,0.5411335286935102,0.7651144770948184,6.729580457416539,0,0.0,0.0
583.9999999980137,584000,300.2629029712096,-308858.134629712,59998.97769145339,0.3519793268163466,11.405471371189776,0.5007277378270102,0.461719820666012,0.5415584273753673,0.7765890388371419,6.696765164385283,0,0.0,0.0
585.9999999979664,586000,299.90479585783334,-308643.8216634928,59927.42019802346,0.33648604372595614,2.5894375444407567,0.501192087665273,0.46250165008682087,0.5429036991702212,0.7686255457539577,6.785913603983715,0,0.0,0.0
587.9999999979191,588000,299.60757012834324,-308425.40331003163,59868.028112832326,0.3297462538018111,4.209580209737799,0.4996722974779624,0.4528918806817406,0.5532650284204057,0.7715724477073689,6.823344367577107,0,0.0,0.023344367577107228
589.9999999978718,590000,298.07460902799255,-309111.51448422857,59561.70955682134,0.3437971858742227,6.81968365084583,0.5003416048463382,0.4571423543572266,0.5447691246492905,0.7504804654649098,6.799117957233321,0,0.0,0.0
591.9999999978245,592000,299.36572884319037,-308859.17779414635,59819.70302928329,0.3175762603636022,5.052537398403174,0.499218568509995,0.4566823635757835,0.5447003325469222,0.7737564959413374,6.772189236291631,0,0.0,0.0
593.9999999977772,594000,302.2200112677609,-308656.24528689124,60390.04996799033,0.3297037612539668,4.738896275050832,0.49941881073162814,0.45836233740882304,0.5457911393534394,0.771254881920763,6.7541539842286085,0,0.0,0.0
595.9999999977299,596000,302.93219572425596,-307681.7983767339,60532.35972019286,0.33916986306251984,6.041946958572818,0.49936695384670327,0.4515108554151457,0.5466072980250587,0.764162983963832,6.678382125638649,0,0.0,0.0
597.9999999976826,598000,299.2425637209048,-308432.518515775,59795.09199225124,0.3371025061567817,4.116532314279027,0.5001737151289486,0.45773999260198206,0.5448469268536051,0.761357136946831,6.7579769366182845,0,0.0,0.0
599.9999999976353,600000,300.0848904351996,-308091.61261346657,59963.40696303115,0.330322099267917,3.9189048926110703,0.49987809504974146,0.45532362795118964,0.5380566381122929,0.7619414418817829,6.784327112330772,0,0.0,0.0
601.999999997588,602000,303.5834081088128,-308502.8201884148,60662.48594273582,0.3498760937473021,9.39391645915826,0.5016902027381113,0.4590745319802152,0.5418426225014681,0.7760043269454258,6.769107284133632,0,0.0,0.0
603.9999999975407,604000,300.7986576267329,-307421.052373047,60106.03297969163,0.33436608794660266,5.109015736426025,0.4975974719116177,0.45441662531684557,0.5375834981069936,0.752302426902256,6.749699453026636,0,0.0,0.0
605.9999999974934,606000,301.95039541672804,-308379.65625406196,60336.17492957796,0.33922287129915046,7.300001835818017,0.499229499661682,0.4594685724464859,0.5374507836577225,0.7755384149357933,6.773577013231588,0,0.0,0.0
607.9999999974461,608000,297.38609486073915,-307954.5796488598,59424.12963684952,0.3406886511688161,8.867574337745447,0.499855696422007,0.4622480056193927,0.5370883857484694,0.7677377577462172,6.741656521089325,0,0.0,0.0
609.9999999973988,610000,298.41003086831574,-307982.1601783703,59628.734045413294,0.3187663384380312,2.3339188847627934,0.49929822352270664,0.45474798581319575,0.5384919821448868,0.7772834671293669,6.752667748559489,0,0.0,0.0
611.9999999973516,612000,302.7712960411987,-308219.75186475785,60500.2085073764,0.33187403181228103,6.569487123211441,0.49954414711129247,0.44806263453532136,0.5371390469256401,0.7696761333451416,6.716034992618077,0,0.0,0.0
613.9999999973043,614000,298.23809591727655,-308191.3265147167,59594.37774901536,0.337655612061771,4.545214630502029,0.49942894023929846,0.45065610985746485,0.5408364172054849,0.7668696607421996,6.731163902787962,0,0.0,0.0
615.999999997257,616000,301.75094653912925,-308564.13748604245,60296.32075965147,0.3428536654594059,4.654209845823985,0.5017547961494964,0.4564044212334937,0.5419806860102714,0.7741534499373532,6.675420923581086,0,0.0,0.0
617.9999999972097,618000,298.3427984103729,-308670.4374084552,59615.29955615624,0.3320462838665477,6.873261769027316,0.4967935700414314,0.45203129822962573,0.5391006794812174,0.7594004136477306,6.647799279653412,0,0.0,0.0
619.9999999971624,620000,302.8917861089317,-309209.5685328315,60524.28501104841,0.31821643056220905,1.8821637118508983,0.5002246947376925,0.4580437573558296,0.5422414639771329,0.7714864850789436,6.702205594474563,0,0.0,0.0
621.9999999971151,622000,299.1314528183282,-308201.3643190819,59772.889647242904,0.32833601895388276,1.2488961339682496,0.5004837004343637,0.4554758458876851,0.5375389230956813,0.7545561754760879,6.646606554695097,0,0.0,0.0
623.9999999970678,624000,301.32264501209727,-308343.5008617947,60210.73691458995,0.33443795470953885,4.017168119794829,0.49984820956185905,0.45574081692659885,0.5396171433854917,0.7625915224322188,6.611333293035145,0,0.0,0.0
625.9999999970205,626000,300.04642542628267,-308671.4757678071,59955.72082801723,0.3468984783746213,1.373664599685305,0.5001979526071262,0.45708531176756256,0.5388293350513749,0.7648885579343982,6.643008599200172,0,0.0,0.0
627.9999999969732,628000,300.3676105042482,-309432.28921709256,60019.90050568299,0.32787527271713096,3.6438845321272795,0.4998117344567587,0.45026960238012936,0.5470413639310627,0.7744131696652244,6.7572882674445225,0,0.0,0.0
629.9999999969259,630000,300.0115160008577,-308730.4525452829,59948.74517495929,0.3015065170086853,3.3770680201798404,0.49757368395352025,0.45573291299254814,0.5338728137009223,0.7654420138081636,6.684045956406862,0,0.0,0.0
631.9999999968786,632000,300.60470321024445,-309768.8141010259,60067.27672111658,0.33743050478061,3.9583938453529814,0.49932714142788226,0.46037697923442833,0.5461918530340437,0.7560587223095343,6.657985390026155,0,0.0,0.0
633.9999999968313,634000,303.8803620152164,-307758.79104961595,60721.82371183547,0.3700153948149665,5.669784287724383,0.49992004953229996,0.4631067519928191,0.5389586079441171,0.7759932779480856,6.738676066638151,0,0.0,0.0
635.999999996784,636000,299.4331830202685,-307732.22799093975,59833.18182278611,0.3252594799466903,1.6492262165792357,0.499767979559999,0.4562430720252455,0.5382067589392885,0.7695836707956829,6.672972056330792,0,0.0,0.0
637.9999999967367,638000,299.6458648686454,-308814.24491643766,59875.68022451963,0.33151389362141426,3.7576970116152246,0.500234061184743,0.45373376902514506,0.5381744245026869,0.7626401996436307,6.712804302350049,0,0.0,0.0
639.9999999966894,640000,297.71879974532226,-308366.41139156744,59490.611219324106,0.32897248334176726,4.387406396287827,0.4996722172434401,0.4518933082721297,0.5437262671091118,0.7595975963801345,6.681824084413279,0,0.0,0.0
641.9999999966421,642000,300.38803200272326,-308127.83256531786,60023.98115973418,0.3314577066353854,3.4696509090401153,0.4990662011554878,0.46043606903914025,0.5348166500997262,0.7703089897196911,6.773620819055182,0,0.0,0.0
643.9999999965949,644000,297.1468752932692,-308060.0013332744,59376.328428808294,0.29945095616003947,2.7574890472650253,0.49958593085272607,0.45480372725004603,0.5498456908701828,0.772071845749831,6.671477583746977,0,0.0,0.0
645.9999999965476,646000,297.34482271791194,-308823.83247336606,59415.882576182805,0.3455351127425672,3.7995550938641514,0.4987644922106991,0.4537934166298925,0.5525181780371469,0.7542889862916189,6.609823997309121,0,0.0,0.0
647.9999999965003,648000,301.36523967050067,-307662.68801555503,60219.24824227657,0.32565211188025656,5.321623743590563,0.5017839114587413,0.46236817446044043,0.5466083944741857,0.7677196533457185,6.694838938487031,0,0.0,0.0
649.999999996453,650000,299.7707525985109,-308003.3748841481,59900.63547554794,0.3581049707963989,11.447919889137694,0.5004176734216211,0.44793943584167994,0.5491111333190917,0.7550212669378444,6.647245115517222,0,0.0,0.0
651.9999999964057,652000,302.200992430209,-308167.3503054478,60386.24959572088,0.3537078931906,11.626496716906066,0.4982965846234783,0.4644642028023478,0.5350569039272015,0.771810986234426,6.646918901452381,0,0.0,0.0
653.9999999963584,654000,301.60067786944825,-308630.3821872887,60266.293851662835,0.33921814378152193,3.0224922639921816,0.5014765581036519,0.4675881263665766,0.5375020214268211,0.7716798736862627,6.5867492144322455,0,0.0,0.0
655.9999999963111,656000,300.3974596709236,-308415.12692773296,60025.86501034788,0.32778042408980523,2.2039452310519696,0.5014777923207232,0.45677279311386254,0.5456206126480456,0.7732579961131663,6.563925540824016,0,0.0,0.0
657.9999999962638,658000,300.41948266112763,-308190.6390604107,60030.26567684673,0.35720819287798666,11.718339460439983,0.49854772386928925,0.46034129919716404,0.5408328846018851,0.7681576149803906,6.560971497344326,0,0.0,0.0
659.9999999962165,660000,301.47200062624637,-307440.3351364862,60240.581374470785,0.3127695027757206,4.14276083209782,0.49877219804238637,0.4480595471723392,0.5361526692320009,0.7620076551444679,6.6137434568890825,0,0.0,0.0
661.9999999961692,662000,301.7341562711469,-308556.3859166382,60292.965703451926,0.3197095905606776,4.22612024558716,0.5033570149272965,0.46690178023433604,0.5576731033367142,0.7823452372684474,6.636269024579242,0,0.0,0.0
663.9999999961219,664000,299.48815568281157,-308523.7755721654,59844.16654158062,0.33446355338367917,3.189702065980223,0.5006155159232275,0.4489833706412569,0.5474802942218266,0.7732973590778576,6.694382702370461,0,0.0,0.0
665.9999999960746,666000,297.96874714281853,-307630.78484326275,59540.556078239475,0.33672217678725824,6.979493513339879,0.4987928066640325,0.45925493861156674,0.5341300914352001,0.7712057060970654,6.716325217211526,0,0.0,0.0
667.9999999960273,668000,297.2024091070829,-307902.88242270984,59387.42527768026,0.33304184493725164,6.975969198347333,0.49876490418338126,0.4597710849240979,0.54653141297924,0.7777137035291428,6.7437979060978535,0,0.0,0.0
669.99999999598,670000,300.26024833592754,-308740.20581887476,59998.44723830219,0.32331784736628744,0.7031790542777261,0.5009300690657738,0.4574939436351375,0.538996807595514,0.7447168832642427,6.840588276865603,0,0.0,0.04058827686560296
671.9999999959327,672000,300.02357480303726,-308717.1414956837,59951.154782659076,0.31716405659159963,4.206982358757504,0.5009973037364717,0.44823167188197566,0.547746947902465,0.7629601940132631,6.7541527068110625,0,0.0,0.0
673.9999999958854,674000,301.02449299176675,-308118.2417478659,60151.15973659208,0.3493437592437365,1.4445081356116287,0.5005038871640473,0.4620299759757911,0.5505172644865204,0.7626984832343213,6.739174768801703,0,0.0,0.0
675.9999999958382,676000,299.5769157575011,-307984.3389386819,59861.90271107906,0.3307128660188504,7.180792991538771,0.5013409518689551,0.4612480812704538,0.54107211933575,0.7734187498788039,6.758260084617106,0,0.0,0.0
677.9999999957909,678000,299.56442727383467,-308328.23971404554,59859.40724378859,0.32779695852912805,4.8898216632803075,0.5002234406364976,0.463815138719899,0.5351238430284795,0.777388956083124,6.693802405885073,0,0.0,0.0
679.9999999957436,680000,303.147106752429,-309096.65695654927,60575.303559932654,0.32883907352366626,6.79041951008728,0.5004793290658595,0.46321861336777825,0.5445493526947351,0.7633612145303821,6.758136243888311,0,0.0,0.0
681.9999999956963,682000,299.2514568926166,-309122.4848920698,59796.86903898549,0.3368772155973426,6.857684613632568,0.5004366124785554,0.4615658889022982,0.5497810343743748,0.7704196457781327,6.6559811999249945,0,0.0,0.0
683.999999995649,684000,303.12759779022537,-309015.94190908084,60571.40525022987,0.32211573511102587,2.6656503796101845,0.49885253064993196,0.45599126114574506,0.5435275026950421,0.7703103888487979,6.628676261102285,0,0.0,0.0
685.9999999956017,686000,296.9570537897311,-308647.4075750639,59338.398015016115,0.3155753073809697,2.434754527942731,0.5021854756052431,0.46300808495040346,0.5496435814139708,0.773650635225664,6.606595543969398,0,0.0,0.0
687.9999999955544,688000,303.29494877505573,-308596.7963029775,60604.84557171521,0.3308384528597528,4.1494254519975335,0.5003902450061983,0.46316832914520356,0.5381713696370092,0.761060219469675,6.6987488943995,0,0.0,0.0
689.9999999955071,690000,300.9713642830931,-308498.0582656474,60140.543479389016,0.3324153649896302,1.3360359859515476,0.5003859820751815,0.4624157852157588,0.5477152252986084,0.7670511707765808,6.756762683481455,0,0.0,0.0
691.9999999954598,692000,300.02094119199774,-308342.78185455035,59950.628530603135,0.33508240700808567,8.438226321484143,0.5011949827368484,0.4555908968038036,0.5416990821137713,0.7612275417899137,6.659167569303889,0,0.0,0.0
693.9999999954125,694000,300.94132395187745,-307958.4266170161,60134.54077594274,0.33817092805583165,4.362093257709602,0.498514556258325,0.46146502917642507,0.5374008915824398,0.7696655002661981,6.809566153614156,0,0.0,0.00956615361415647
695.9999999953652,696000,297.64124643282355,-308563.76706931414,59475.1144016338,0.3338604044196988,2.0746119737352777,0.49909149176918244,0.4595750431082539,0.5417778694770625,0.7684802487880331,6.747927300082559,0,0.0,0.0
697.9999999953179,698000,296.5949622955728,-307858.8337458968,59266.04435672104,0.3698457771002326,12.5872184382808,0.5023154374904636,0.4568356512210672,0.5416051091126581,0.7671647300529418,6.641046175835001,0,0.0,0.0
699.9999999952706,700000,300.1458017725645,-308787.39271306386,59975.578356618396,0.32641016157857283,6.505629314548782,0.49767794125977305,0.4539510779648275,0.5440852022372304,0.7690949073795714,6.746908927413102,0,0.0,0.0
701.9999999952233,702000,302.612603917173,-309141.9016431654,60468.49841227304,0.3552472347242096,2.943548675192529,0.4998966890383376,0.4545489357975425,0.5499315392793287,0.7721928711957133,6.573939392197076,0,0.0,0.0
703.999999995176,704000,299.9461240362257,-308101.3536464358,59935.67845579974,0.34943746370039275,0.46717487750790737,0.5001039688070261,0.46413200431793156,0.5355232394594651,0.7721050602514907,6.576037259572871,0,0.0,0.0
705.9999999951287,706000,299.3092601620025,-307880.8479967201,59808.41937382892,0.3264963244651786,4.454409062532343,0.5024559505836899,0.4611262536379064,0.541462166623031,0.7676629295463648,6.5910959403899945,0,0.0,0.0
707.9999999950815,708000,298.2629617559417,-307617.38006513985,59599.346477701416,0.3279520327213013,3.290145576618961,0.49965424576756584,0.45779731492987485,0.5415443815713399,0.7779037955688423,6.6065325778628825,0,0.0,0.0
709.9999999950342,710000,302.1624249599275,-307371.0395857799,60378.54298672543,0.34039698978965016,7.044594738080228,0.500666967519512,0.46331785869402164,0.5383601653219685,0.7771971790256966,6.6616570280886265,0,0.0,0.0
711.9999999949869,712000,300.02384735357407,-307920.5644271346,59951.20924411074,0.3653172327323003,9.474712914230071,0.4996727258627627,0.465150169494267,0.5415577187751124,0.7543272748401915,6.6709644117000835,0,0.0,0.0
713.9999999949396,714000,301.398808096805,-308426.7312267176,60225.955934905396,0.3217723137908387,3.0236007580327104,0.4987955965308225,0.45299216778224394,0.5439919284293766,0.7586448774898221,6.662790610464498,0,0.0,0.0
715.9999999948923,716000,301.84446215674325,-307691.53583890246,60315.00718877575,0.3249630680194687,5.163825070770614,0.49936188600732523,0.455070492400937,0.549874771408585,0.7693275497112673,6.725583035878476,0,0.0,0.0
717.999999994845,718000,298.0954714228163,-308590.91110278293,59565.878311433495,0.335249664659928,6.234715950136297,0.49918285951047037,0.4603428852413899,0.5506561673738979,0.7570131484921028,6.715943478988663,0,0.0,0.0
719.9999999947977,720000,299.3358012732494,-308288.9534958615,59813.722857961824,0.3224075486373982,5.093734278104247,0.5012577662916066,0.4572464953900859,0.5422711659417718,0.7666546872514051,6.698331981156059,0,0.0,0.0
721.9999999947504,722000,299.3708067058159,-307532.51964849373,59820.71769530888,0.32020233165634693,3.306453805636774,0.5012166575887244,0.45823734478441747,0.5384122442347898,0.7559407013622881,6.752668490857857,0,0.0,0.0
723.9999999947031,724000,299.4218223244035,-307897.35262967413,59830.91171172337,0.33593369054256206,6.119957891240066,0.4995847770385142,0.4572421044515276,0.5377759540193257,0.7641133012308456,6.681183529062196,0,0.0,0.0
725.9999999946558,726000,302.0069130948155,-308212.8930644677,60347.468375665325,0.32790061121004505,4.487216477642268,0.4975019321325059,0.45921285276231494,0.5446570540123272,0.7745284396322756,6.699524879679722,0,0.0,0.0
727.9999999946085,728000,302.8407633494895,-308585.5490399543,60514.089567737785,0.3280982400834245,2.5029202357938805,0.4979484897960693,0.45485385853050664,0.5365544235388224,0.7390946163832971,6.736260233133294,0,0.0,0.0
729.9999999945612,730000,297.3360699641266,-309020.74888950866,59414.13358796644,0.3398579699344587,9.821428987116816,0.49890131811331884,0.45424803846940787,0.5449144856717842,0.7619939071944479,6.692655182307178,0,0.0,0.0
731.9999999945139,732000,303.79463588253384,-309215.3266631868,60704.69378911941,0.3245177626341311,5.136474023371141,0.5025955922551744,0.4673378864958506,0.5494244005359823,0.765815279414916,6.7883956251224475,0,0.0,0.0
733.9999999944666,734000,298.02802256473956,-308311.8420547005,59552.40058078141,0.32817448502897006,10.251605293091886,0.49808859444568954,0.45861846161608905,0.5358796513667965,0.7625123563975897,6.73147459046703,0,0.0,0.0
735.9999999944193,736000,301.7052203508173,-307842.34269529395,60287.18368502354,0.3405764490072049,6.587543711173599,0.4982221855754437,0.4520237382966208,0.5444891362471846,0.7671442265343007,6.731564538277876,0,0.0,0.0
737.999999994372,738000,299.44391150350094,-307461.6270849197,59835.32560418487,0.3421490536807332,7.215120169289648,0.4987410547717495,0.45934434497345045,0.5316072559696723,0.7801232640009861,6.752708818539972,0,0.0,0.0
739.9999999943248,740000,299.69011642509025,-308012.6111912648,59884.522636025256,0.32465189842046177,5.7369637678282,0.49827870972183136,0.46025412763583606,0.5441331120474393,0.7636792252315381,6.575071855686097,0,0.0,0.0
741.9999999942775,742000,300.8750928763196,-307881.26772568095,60121.306384396026,0.3336138831252808,8.172381650691902,0.49956191204629447,0.45410697533253597,0.5502646716876622,0.7643007772889963,6.7206206181021475,0,0.0,0.0
743.9999999942302,744000,298.73504676764526,-307967.5263167531,59693.67920347402,0.33800977263622356,2.515397029359781,0.4990723128705773,0.45304258198301817,0.543870940664779,0.7583818579712611,6.6299412446185215,0,0.0,0.0
745.9999999941829,746000,300.4952712495287,-308076.14490828244,60045.40986475587,0.33950391461069906,1.8679146115894554,0.4981156125885273,0.45029682150052164,0.5338181749213575,0.7666521837636857,6.60021603378101,0,0.0,0.0
747.9999999941356,748000,300.61425799960875,-308375.019930304,60069.185973269414,0.3372550156240768,4.680921392351029,0.5017338686435072,0.4625622528664328,0.5503699297910352,0.7718259385042181,6.619398026125701,0,0.0,0.0
749.9999999940883,750000,295.01884469643386,-308262.5815326418,58951.10220524615,0.3202183248554772,1.749291616034835,0.498825814664441,0.4610345738742332,0.5387683551286653,0.7742694165598856,6.612176201739388,0,0.0,0.0
751.999999994041,752000,300.6644788925553,-308604.7076511355,60079.22118643003,0.3377458240214004,4.08396995625957,0.5014868681402224,0.44442973015875387,0.5451097934348308,0.748324776808472,6.6955986972619215,0,0.0,0.0
753.9999999939937,754000,301.6223778903437,-308224.56596728694,60270.62998195642,0.3293893522558475,1.5714861463536192,0.49994076091696577,0.4533512152036492,0.5369421105548868,0.7799874231518977,6.651423445484372,0,0.0,0.0
