time_ps,temperature_K,potential_kJ_per_mol,kinetic_kJ_per_mol,total_kJ_per_mol,graphene_z_min_nm,graphene_z_max_nm,graphene_z_mean_nm,ligand_z_min_nm,ligand_z_max_nm,pyrene_z_mean_nm,pyrene_height_above_graphene_nm,water_z_min_nm,water_z_max_nm,water_below_graphene,water_below_lower_wall,water_above_upper_wall,lower_wall_violation_nm,upper_wall_violation_nm
0.0,198.22824686036432,-345783.2234216817,39610.26168567786,-306172.9617360038,0.46871763638948916,0.537378266185403,0.5004521513671736,0.7280861586433298,1.72126550287728,0.8305063918582425,0.3300542404910689,0.762330969096304,6.6220338543367205,0,0,0,0.0,0.0
1.0000000000000007,228.13436783619883,-339176.2621008442,45586.147043180885,-293590.1150576633,0.46175992958534273,0.5319400158096261,0.49839524100414356,0.7458662026778633,1.7306766957641813,0.8232272305140231,0.32483198950987957,0.7659280569441709,6.60765886357621,0,0,0,0.0,0.0
1.9999999999998905,239.05716752487595,-336012.1700770026,47768.75704383085,-288243.4130331718,0.46501877765871724,0.5321943084389629,0.5001640994022,0.725872315480327,1.6855172310011781,0.8382616495941404,0.33809755019194043,0.7687582692262893,6.613653154391338,0,0,0,0.0,0.0
2.9999999999997806,244.51440905134473,-333580.91404947266,48859.23112292436,-284721.6829265483,0.46499865773143023,0.5400061660036002,0.5012318883806536,0.71657065325331,1.6864089761228964,0.8580064348870929,0.35677454650643936,0.7653760342042766,6.665563870097273,0,0,0,0.0,0.0
3.9999999999996705,248.4732920835106,-332741.42345575104,49650.300989962736,-283091.12246578827,0.46229311476066437,0.5409252802656752,0.49886795525898997,0.74514598429516,1.6748665853001459,0.8312219446558201,0.33235398939683014,0.7725520467240763,6.684650500921066,0,0,0,0.0,0.0
5.000000000000004,250.19845016294005,-332247.7972629224,49995.024630804386,-282252.772632118,0.45879773444418515,0.5392964854695688,0.4974812827650328,0.7395362549643671,1.7031719125235654,0.8175258298263638,0.320044547061331,0.766237121658941,6.628925701578332,0,0,0,0.0,0.0
6.000000000000338,251.04922018813394,-332069.811774252,50165.026756465115,-281904.7850177869,0.4607264212697082,0.5389526106610294,0.501484517554903,0.7509120306920458,1.6762235900126221,0.829730857613125,0.32824634005822206,0.7708062301514946,6.691821576631589,0,0,0,0.0,0.0
7.000000000000672,249.30029821193904,-331315.5862696734,49815.5545785988,-281500.0316910746,0.46357475156901184,0.5384732845418689,0.5007277228492607,0.7324888634911404,1.6720526125572501,0.8294495498413245,0.32872182699206376,0.7698663413334481,6.6492235285387125,0,0,0,0.0,0.0
8.000000000001005,247.84860796051908,-330950.3882528236,49525.47568391031,-281424.9125689133,0.46341953663482194,0.5399134532262178,0.5005965112565905,0.7348390477773545,1.7276692064594528,0.8223164771420404,0.3217199658854498,0.7731317954474326,6.676104472636652,0,0,0,0.0,0.0
9.000000000000451,251.6358417937602,-330713.7136965934,50282.24635396121,-280431.46734263224,0.46612341966279924,0.5351369920423066,0.499861373603498,0.7530557736641885,1.7200283569008263,0.8212131266469227,0.32135175304342467,0.7679404237979881,6.62024246845921,0,0,0,0.0,0.0
9.999999999999897,250.15226908288668,-330765.93060794426,49985.79665903541,-280780.1339489088,0.46437263006767004,0.5360792510092693,0.4986568430706712,0.713507698081969,1.67760548102242,0.8275883541590863,0.32893151108841506,0.7709594565758113,6.650895703071932,0,0,0,0.0,0.0
10.999999999999343,248.33111872512995,-331076.45117066614,49621.891699060034,-281454.5594716061,0.460110462809042,0.5372773240026305,0.4984407160329232,0.746302755875055,1.777956531008698,0.8268617056046295,0.32842098957170623,0.7661195420814746,6.634401086449756,0,0,0,0.0,0.0
11.999999999998789,251.022761577674,-330513.7339654085,50159.73975776156,-280353.99420764693,0.4552712470695024,0.5425558889480211,0.5021260594479314,0.772707500528151,1.7303324404540916,0.841758165672909,0.3396321062249775,0.7785669945700597,6.617389531310295,0,0,0,0.0,0.0
12.999999999998234,247.42820404196965,-330469.9072333211,49441.46995066504,-281028.4372826561,0.4662981225038205,0.539269144842438,0.5001094324671874,0.7540859622061076,1.725990990498314,0.8427606789209001,0.3426512464537127,0.7800293462384369,6.640471484935993,0,0,0,0.0,0.0
13.99999999999768,249.1606881696777,-329568.2099210094,49787.65749331703,-279780.55242769234,0.45541323466612393,0.5495274165419604,0.5005830836580928,0.7270514431622894,1.7203329922809036,0.8262090212325692,0.32562593757447644,0.7573506953898486,6.6359238551711925,0,0,0,0.0,0.0
14.999999999997126,251.74151494941856,-330257.9267214956,50303.36212033192,-279954.56460116367,0.4596216621542979,0.5366201465000762,0.5003846668656213,0.7543481750740266,1.7025425703654236,0.8456210969158275,0.3452364300502062,0.7755211937919348,6.712190336228986,0,0,0,0.0,0.0
15.999999999996572,251.8412424334979,-330292.4611462387,50323.28981380751,-279969.1713324312,0.4572246474493049,0.5381035192064261,0.499656703348858,0.7425584681725752,1.7097787698352693,0.8338941861441468,0.3342374827952888,0.7766653338126925,6.614006458824861,0,0,0,0.0,0.0
16.999999999997794,249.17125493867226,-331172.36763681984,49789.76896073741,-281382.59867608245,0.46013135569588215,0.5393692010815663,0.5007308485852067,0.7274545874569451,1.8055586710614175,0.8170886396282456,0.31635779104303896,0.7740574602368264,6.593844080194074,0,0,0,0.0,0.0
17.999999999999016,248.13936161165918,-330425.64008141914,49583.574508826205,-280842.06557259295,0.46542714962722176,0.5325955203883335,0.5012154145538713,0.7211087564296577,1.8173363200838606,0.8209748891391369,0.31975947458526555,0.7767784012417639,6.647155137890792,0,0,0,0.0,0.0
19.000000000000238,249.37292070457713,-330531.8513001986,49830.06611256644,-280701.78518763214,0.4663116449482718,0.5345813289647641,0.49834734632995387,0.73036547900805,1.7395762520062519,0.8253631490909066,0.3270158027609527,0.7740746565305603,6.644615995743493,0,0,0,0.0,0.0
20.00000000000146,251.30119565291355,-330056.40705702733,50215.376866786784,-279841.03019024053,0.4691273514328107,0.5380331899194859,0.5019436317889822,0.7359027500853639,1.8725795975770048,0.8283441313790663,0.3264004995900841,0.7736107915413779,6.681327040094189,0,0,0,0.0,0.0
