time_ps,temperature_K,potential_kJ_per_mol,kinetic_kJ_per_mol,total_kJ_per_mol,graphene_z_min_nm,graphene_z_max_nm,graphene_z_mean_nm,ligand_z_min_nm,ligand_z_max_nm,pyrene_z_mean_nm,pyrene_height_above_graphene_nm,water_z_min_nm,water_z_max_nm,water_below_graphene
20.0,50.12742184335916,-373237.4376970511,10016.535626441204,-363220.9020706099,0.4728209209863099,0.5181080869253663,0.5001281244925001,0.735345473643827,1.6838740654040016,0.8226995037212756,0.32257137922877555,0.7670078946949301,6.538106713387094,0
21.000000000001222,79.77677857016273,-366725.59822890116,15941.113971665563,-350784.4842572356,0.4634702885825197,0.5256166998985039,0.4995413940267731,0.7374800580834009,1.6730107821064841,0.8264579597176607,0.32691656569088756,0.7687298719865674,6.5578354446755895,0
22.000000000002444,92.19566980063317,-364463.96823605755,18422.675198564866,-346041.29303749267,0.4671013529247263,0.5256299286467012,0.4984060391054689,0.7404550971530379,1.6995325133170498,0.819308056373211,0.32090201726774215,0.7643977395099987,6.57773901234718,0
23.000000000003666,97.54701821942582,-363601.7416135464,19491.989560149923,-344109.7520533965,0.4696663159627734,0.5249063024635046,0.4992490196120456,0.7370221532680779,1.6816483165605476,0.8326601476277333,0.33341112801568773,0.7676561213946247,6.6157313688606365,0
24.00000000000489,98.82856371997876,-363354.7810257743,19748.069878888567,-343606.71114688576,0.4701129733193321,0.5273604582417022,0.5014502650621708,0.7440070214404955,1.686360399329196,0.8231367224709276,0.3216864574087568,0.7723507306198392,6.587949800722718,0
25.00000000000611,99.41309839206565,-363468.89829187,19864.87246223595,-343604.02582963405,0.47503778534181307,0.5276865645342426,0.50163993842809,0.725280532923767,1.683099926415185,0.817208795895554,0.315568857467464,0.7784061445210557,6.637817809583417,0
26.000000000007333,100.41644112532889,-363321.64648921555,20065.361892246277,-343256.28459696926,0.4690162849805303,0.5260748308647663,0.49947249803097327,0.7369013408383904,1.6849657243553646,0.8101080103854841,0.3106355123545108,0.7689292432134668,6.625619107528237,0
27.000000000008555,101.62541637546065,-363555.38246384216,20306.94111613438,-343248.44134770776,0.4721022478221695,0.5321279117283697,0.5007196389668537,0.7449091560348267,1.666456231119291,0.8230495672773022,0.3223299283104485,0.7743555223104837,6.597076758096563,0
28.000000000009777,100.2158307698393,-363488.73221925506,20025.275634088543,-343463.4565851665,0.46807407529938416,0.5249670883393689,0.49925442831966793,0.7291540241135159,1.665896174275957,0.8188065139134779,0.31955208559381,0.7802933386614477,6.624043996959564,0
29.000000000011,100.88607713386268,-364228.37054128014,20159.20525458073,-344069.1652866994,0.4644211387444077,0.5278769658416813,0.5004940919647226,0.7240039929975346,1.6689206098879534,0.8174077773332897,0.3169136853685671,0.7735329506245492,6.6122549265915325,0
30.00000000001222,100.09649861351548,-364141.5416500047,20001.430505988144,-344140.11114401656,0.4746028671927274,0.5297840710270139,0.500529646529027,0.727610863023548,1.6808666026979688,0.8151844550889071,0.31465480855988015,0.7720429293900538,6.628102948215314,0
31.000000000013443,99.94779531811787,-364219.8501278893,19971.71639340574,-344248.13373448356,0.4695159336442991,0.5286075652187989,0.5008137778917986,0.7421290622998509,1.684428745248038,0.824819720336523,0.32400594244472436,0.7682073322226053,6.658385852891648,0
32.000000000014666,100.39450073759006,-364532.65597350756,20060.97773149429,-344471.67824201327,0.46805401946229175,0.5318006081052733,0.49937258541610263,0.7406126417775294,1.6727561276120682,0.8123470259134484,0.3129744404973458,0.7702927282825769,6.6517997697599185,0
33.000000000012335,100.89086191797008,-364614.0945874215,20160.16135722304,-344453.93323019845,0.47404561665262346,0.5243824961678794,0.5011853728964728,0.7677642462158865,1.7314915650770315,0.819814098066566,0.3186287251700932,0.7773427799166921,6.623696248462771,0
34.000000000010004,99.02438068512578,-364776.74044224294,19787.19831469334,-344989.5421275496,0.47085142642369604,0.5262096937837537,0.5002353365704646,0.7550784288715344,1.6942500069822888,0.8202299363645222,0.31999459979405764,0.7735190622223111,6.651527179905045,0
35.000000000007674,100.11438222316772,-365128.22097721277,20005.004035338425,-345123.21694187436,0.47326330008328155,0.5278174424530508,0.4993961741171497,0.7525128037217677,1.705992369027598,0.82685794390684,0.32746176978969027,0.7658034333166217,6.620274070874262,0
36.00000000000534,100.42099178291761,-365323.10303999716,20066.271211381092,-345256.8318286161,0.46719568858002825,0.527503586508395,0.5006858171140258,0.7447611729252399,1.7654277463056012,0.8182435482856107,0.3175577311715849,0.7750623419426841,6.5800091595895935,0
37.00000000000301,101.42290020116218,-365222.2755339681,20266.474034441453,-344955.80149952666,0.478337357178221,0.5261616772282434,0.49936338689099113,0.7394079076146856,1.7554856431994716,0.8221891708331635,0.3228257839421723,0.7631082196568144,6.609193823569768,0
38.00000000000068,99.68468687709242,-365051.20714878105,19919.14167529268,-345132.06547348836,0.47172332561128627,0.5301836490781326,0.500815905340574,0.7380039008924122,1.7472814069572244,0.8329407823076608,0.3321248769670868,0.7795804295624222,6.626740515133857,0
38.99999999999835,100.83619441770267,-365522.8538796366,20149.237616406124,-345373.6162632305,0.4695709103412602,0.5252334992897918,0.49988830746383794,0.7481448591400239,1.712983103838008,0.8260650546798731,0.3261767472160352,0.7764682169616328,6.570367289859092,0
39.99999999999602,100.92338706745552,-365603.87192459265,20166.660580733762,-345437.21134385886,0.4695031223517283,0.5252562579876567,0.49844495532656913,0.7532385887324988,1.6887530192607922,0.8207973281277506,0.3223523728011815,0.775091547671142,6.607357286546247,0
