time_ps,temperature_K,potential_kJ_per_mol,kinetic_kJ_per_mol,total_kJ_per_mol,graphene_z_min_nm,graphene_z_max_nm,graphene_z_mean_nm,ligand_z_min_nm,ligand_z_max_nm,pyrene_z_mean_nm,pyrene_height_above_graphene_nm,water_z_min_nm,water_z_max_nm,water_below_graphene,water_below_lower_wall,water_above_upper_wall,lower_wall_violation_nm,upper_wall_violation_nm
0.0,99.86282342872259,-365538.0858743647,19954.737184699705,-345583.348689665,0.47739454195806985,0.5253363767143586,0.4999816333881196,0.7460551135155766,1.744587629452429,0.8348154798556391,0.3348338464675195,0.7770485352886416,6.553726515760559,0,0,0,0.0,0.0
1.0000000000000007,130.6649236532061,-359109.84424122656,26109.65844180851,-333000.185799418,0.4669370698473503,0.5252318057557428,0.49988654023359247,0.7582813355754174,1.7739554222258214,0.8342837264698781,0.33439718623628567,0.772851956020677,6.616720061202557,0,0,0,0.0,0.0
1.9999999999998905,141.54449902446723,-356564.96138176834,28283.631295376013,-328281.33008639235,0.4688598358530349,0.5306193036321023,0.501401462040749,0.7571184697773012,1.8062240311219107,0.8374782714876874,0.3360768094469384,0.7724355616948753,6.553909241869022,0,0,0,0.0,0.0
2.9999999999997806,145.735490340356,-355673.5620053173,29121.08138321186,-326552.4806221054,0.4655338967018947,0.5344889233060037,0.5006147426866453,0.7267271589419195,1.742906154000309,0.8393897970644973,0.33877505437785205,0.7751224602816431,6.6356634709011715,0,0,0,0.0,0.0
3.9999999999996705,148.75254687495303,-355357.3212996605,29723.954085506677,-325633.3672141538,0.47294654671831093,0.5338403269266685,0.5004950591140008,0.7512561370508628,1.747412278934469,0.8319067982428063,0.3314117391288055,0.7676786780576209,6.618623509355373,0,0,0,0.0,0.0
5.000000000000004,150.9077425430504,-354804.8056870336,30154.60847381548,-324650.1972132181,0.4656051186758443,0.5272015348992297,0.5002626752417837,0.742407969737422,1.7459441483640616,0.8427567421242865,0.34249406688250283,0.7665993919253005,6.633285861516214,0,0,0,0.0,0.0
6.000000000000338,151.29974145997537,-354911.4392814222,30232.93827759384,-324678.50100382837,0.46600625866558865,0.5386727273998737,0.5003053961877307,0.7505101749829564,1.7350506228609817,0.8347161558573678,0.33441075966963707,0.774261320472343,6.581207373490734,0,0,0,0.0,0.0
7.000000000000672,150.5926687362095,-355285.6238861638,30091.649959391136,-325193.97392677265,0.4639465703438459,0.5337473896828167,0.5008096990557213,0.7423387466381826,1.7449587840350897,0.8210289105106864,0.3202192114549651,0.760140968598896,6.5981921646808495,0,0,0,0.0,0.0
8.000000000001005,151.06293363944985,-355395.68208685797,30185.618988396684,-325210.0630984613,0.46655533263930327,0.5344992729654932,0.5018073526112034,0.7724913029178602,1.786632553891577,0.8370594601933767,0.3352521075821734,0.7731361732886377,6.5896709669015365,0,0,0,0.0,0.0
9.000000000000451,150.4395145242495,-355849.1177531979,30061.04645807342,-325788.0712951245,0.47141966244085465,0.5345489326873274,0.5002519234932163,0.7623110327699631,1.7856195854493748,0.82508083526849,0.3248289117752736,0.7750899872828416,6.618350749982824,0,0,0,0.0,0.0
