time_ps,temperature_K,potential_kJ_per_mol,kinetic_kJ_per_mol,total_kJ_per_mol,graphene_z_min_nm,graphene_z_max_nm,graphene_z_mean_nm,ligand_z_min_nm,ligand_z_max_nm,pyrene_z_mean_nm,pyrene_height_above_graphene_nm,pyrene_tilt_from_graphene_plane_deg,pyrene_plane_rms_nm,terminal_C36_height_above_graphene_nm,pyrene_center_to_terminal_C36_nm,ligand_vertical_span_nm,water_z_min_nm,water_z_max_nm,water_below_graphene
20.00000000000146,301.9722180314423,-304783.7796803876,59835.877476322654,-244947.90220406494,0.46493326854516503,0.5500438862635475,0.4998000595562268,2.14694010897837,4.252401449596661,2.5170976881533136,2.017297628597087,69.54450110253644,0.009375934484435303,3.329272077558033,1.5237228699262164,2.105461340618291,0.7799093688429939,6.656889644087002,0
21.000000000002682,301.03903493892176,-304124.3226351463,59650.96699167264,-244473.35564347368,0.4665798547877692,0.5418484626985496,0.49958704191158704,2.1231016693017857,4.256151987209947,2.5021011453285205,2.0025141034169334,70.5117491747371,0.007566721823118033,3.2777016754249555,1.4993657390664847,2.133050317908161,0.7522883694586397,6.634905219285102,0
22.000000000003904,301.5510293034151,-303689.1855839845,59752.41881483076,-243936.7667691537,0.46838039712063884,0.5332302995965721,0.4986025684006393,2.154482919008906,4.26648710649086,2.5169796543897007,2.0183770859890613,70.70523341318828,0.007038356525980209,3.3846882537455008,1.5758390280614414,2.112004187481954,0.7735778761381251,6.602510187052047,0
23.000000000005127,301.560128240482,-303935.9278061851,59754.22177169563,-244181.70603448947,0.46102569559594464,0.5466072918287352,0.5001127673793251,2.124898455047683,4.249983986242455,2.4833829272169083,1.9832701598375833,64.61765205018807,0.006860117186442113,3.330829587741607,1.5605934802825656,2.125085531194772,0.773404980771284,6.625084695999277,0
24.00000000000635,299.06797960973466,-303509.4689865294,59260.4018398678,-244249.06714666157,0.454365753071011,0.5565046102076168,0.49994843086356533,2.1887292580149023,4.20010399255834,2.548832941152959,2.048884510289394,62.79847367465936,0.006002593359186992,3.267401631124489,1.4809412124080412,2.0113747345434376,0.7664444692545604,6.636728590956693,0
25.00000000000757,296.8292739110046,-303956.15427557286,58816.801694238486,-245139.35258133436,0.4548740475034103,0.5382351480971881,0.4997963579108864,2.2088733629243222,4.251191883578073,2.5673908270005352,2.0675944690896486,59.648583356209976,0.005830542283259522,3.292631816539613,1.407157513184523,2.042318520653751,0.76630077024158,6.508861119009957,0
26.000000000008793,299.58424914059805,-304384.45268956805,59362.70078840976,-245021.75190115828,0.465831605337625,0.5442652236141541,0.5012117037341063,2.2158708339309356,4.25463491293727,2.5677636470029213,2.066551943268815,63.5246748128571,0.007018274372930883,3.2863516577814567,1.4125743131363357,2.0387640790063344,0.7761301776037062,6.5159329894205875,0
27.000000000010015,300.484177514596,-304607.52228529565,59541.02184150215,-245066.50044379348,0.4618264792978679,0.5440684098613069,0.5006509809406036,2.1957713575356976,4.230917475896106,2.558268546502108,2.0576175655615043,61.261772447614106,0.004201197999913994,3.300838737964357,1.4791877498077544,2.0351461183604087,0.7593607120699666,6.609255103053087,0
28.000000000011237,301.43169644048925,-305086.80994828185,59728.77297545031,-245358.03697283153,0.4602008559304478,0.5382510931393893,0.4984705685574872,2.2226295941178478,4.235787618788919,2.598752222224462,2.100281653666975,65.35049390527502,0.006011426067912394,3.346602451103642,1.419475256354439,2.013158024671071,0.7674739869496747,6.497434886983868,0
29.00000000001246,300.7291568056261,-304926.74401211785,59589.56455492748,-245337.1794571904,0.46153855600623483,0.541527616862644,0.5001560723082482,2.2840140407279463,4.18445418458893,2.6450304502442283,2.14487437793598,56.40578533715317,0.009170814413465766,3.415735528349322,1.4489665330789347,1.9004401438609833,0.7576818740271491,6.589324666536086,0
